ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0086_0,car,475,497,535,165,203,1444
110926_0086_0,car,476,497,537,162,202,1600
110926_0086_0,car,477,498,540,162,202,1680
110926_0086_0,car,478,500,543,161,202,1763
110926_0086_0,car,479,501,545,161,202,1804
110926_0086_0,car,480,502,546,162,202,1760
110926_0086_0,car,481,503,547,161,200,1716
110926_0086_0,car,482,505,550,160,199,1755
110926_0086_0,car,483,506,551,160,202,1890
110926_0086_0,car,484,509,553,161,204,1892
110926_0086_0,car,485,506,559,161,207,2438
110926_0086_0,car,486,513,562,162,206,2156
110926_0086_0,car,487,516,566,161,205,2200
110926_0086_0,car,488,515,568,159,204,2385
110926_0086_0,car,489,518,569,155,202,2397
110926_0086_0,car,490,515,572,154,204,2850
110926_0086_0,car,491,521,574,151,205,2862
110926_0086_0,car,492,517,576,159,207,2832
110926_0086_0,car,493,518,575,160,209,2793
110926_0086_0,car,494,515,576,160,209,2989
110926_0086_0,car,495,525,577,162,210,2496
110926_0086_0,car,496,523,579,164,214,2800
110926_0086_0,car,497,524,578,166,215,2646
110926_0086_0,car,498,523,578,163,215,2860
110926_0086_0,car,499,517,580,160,211,3213
110926_0086_0,car,500,519,580,156,208,3172
110926_0086_0,car,501,521,581,157,208,3060
110926_0086_0,car,502,520,581,157,209,3172
110926_0086_0,car,503,518,582,156,212,3584
110926_0086_0,car,504,522,583,156,209,3233
110926_0086_0,car,505,524,584,153,210,3420
110926_0086_0,car,506,525,584,151,209,3422
110926_0086_0,car,507,525,585,153,209,3360
110926_0086_0,car,508,520,588,151,210,4012
110926_0086_0,car,509,523,588,151,209,3770
110926_0086_0,car,510,521,588,150,209,3953
110926_0086_0,car,511,523,590,151,210,3953
110926_0086_0,car,512,523,593,152,212,4200
110926_0086_0,car,513,525,594,154,215,4209
110926_0086_0,car,514,524,599,151,213,4650
110926_0086_0,car,515,525,601,150,212,4712
110926_0086_0,car,516,527,602,148,210,4650
110926_0086_0,car,517,524,607,147,211,5312
110926_0086_0,car,518,532,610,145,209,4992
110926_0086_0,car,519,531,614,146,211,5395
110926_0086_0,car,520,535,615,146,213,5360
110926_0086_0,car,521,537,617,146,214,5440
110926_0086_0,car,522,536,616,146,215,5520
110926_0086_0,car,523,536,616,146,215,5520
110926_0086_0,car,524,532,617,146,215,5865
110926_0086_0,car,525,528,614,147,219,6192
110926_0086_0,car,526,523,612,147,219,6408
110926_0086_0,car,527,522,609,148,220,6264
110926_0086_0,car,528,518,606,148,222,6512
110926_0086_0,car,529,508,608,147,220,7300
110926_0086_0,car,530,506,606,148,224,7600
110926_0086_0,car,531,506,604,152,229,7546
110926_0086_0,car,532,506,601,154,233,7505
110926_0086_0,car,533,504,600,156,234,7488
110926_0086_0,car,534,503,601,157,236,7742
110926_0086_0,car,535,500,599,156,239,8217
110926_0086_0,car,536,493,599,157,242,9010
110926_0086_0,car,537,493,599,159,240,8586
110926_0086_0,car,538,488,599,164,252,9768
110926_0086_0,car,539,485,600,169,261,10580
110926_0086_0,car,540,483,595,175,268,10416
110926_0086_0,car,541,482,599,175,267,10764
110926_0086_0,car,542,478,594,176,269,10788
110926_0086_1,car,542,557,605,169,250,3888
110926_0086_2,bench,542,990,1242,203,366,41076
110926_0086_0,car,543,472,595,175,269,11562
110926_0086_1,bench,543,1027,1239,207,366,33708
110926_0086_0,car,544,470,594,174,278,12896
110926_0086_1,bench,544,1077,1241,211,369,25912
110926_0086_0,car,545,460,590,175,278,13390
110926_0086_1,bench,545,1141,1241,218,367,14900
110926_0086_0,car,546,452,586,175,282,14338
110926_0086_0,car,547,447,576,182,285,13287
110926_0086_1,car,547,539,589,180,263,4150
110926_0086_0,car,548,439,581,182,295,16046
110926_0086_1,car,548,534,588,176,271,5130
110926_0086_0,car,549,430,576,179,291,16352
110926_0086_0,car,550,417,573,175,296,18876
110926_0086_1,car,550,533,577,182,272,3960
110926_0086_0,car,551,409,573,171,299,20992
110926_0086_0,car,552,397,570,171,305,23182
110926_0086_0,car,553,393,562,172,309,23153
110926_0086_1,car,553,500,566,171,280,7194
110926_0086_0,car,554,382,559,171,310,24603
110926_0086_0,car,555,366,556,171,313,26980
110926_0086_0,car,556,349,548,172,326,30646
110926_0086_0,car,557,334,544,169,336,35070
110926_0086_0,car,558,321,537,164,347,39528
110926_0086_0,car,559,296,533,163,341,42186
110926_0086_0,car,560,272,524,158,358,50400
110926_0086_0,car,561,237,518,158,365,58167
110926_0086_0,car,562,224,505,160,366,57886
110926_0086_0,car,563,197,507,155,366,65410
110926_0086_0,car,564,177,499,152,366,68908
110926_0086_0,car,565,152,488,151,364,71568
110926_0086_0,car,566,111,482,152,365,79023
110926_0086_0,car,567,72,478,151,369,88508
110926_0086_0,car,568,35,472,150,371,96577
110926_0086_0,car,569,10,464,150,369,99426
110926_0086_0,car,570,1,456,150,371,100555
110926_0086_0,car,571,6,450,148,369,98124
110926_0086_0,car,572,3,440,146,371,98325
110926_0086_0,car,573,1,431,147,372,96750
110926_0086_0,car,574,2,422,147,369,93240
110926_0086_0,car,575,0,412,144,368,92288
110926_0086_0,car,576,0,406,142,369,92162
110926_0086_0,car,577,0,399,142,371,91371
110926_0086_0,car,578,2,396,142,371,90226
110926_0086_0,car,579,3,386,150,370,84260
110926_0086_0,car,580,2,377,151,369,81750
110926_0086_0,car,581,1,364,153,371,79134
110926_0086_0,car,582,3,352,158,371,74337
110926_0086_0,car,583,1,337,176,372,65856
110926_0086_0,car,584,2,326,186,371,59940
110926_0086_0,car,585,3,308,214,371,47885
110926_0086_0,car,587,3,267,287,374,22968
110926_0086_0,car,589,2,214,324,373,10388
110926_0086_0,car,627,940,1013,279,340,4453
110926_0086_0,car,630,1064,1129,279,342,4095
