ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0005_1,bicycle,16,789,893,245,367,12688
110926_0005_2,person,16,789,876,164,324,13920
110926_0005_3,bicycle,16,710,763,188,228,2120
110926_0005_5,bus,16,278,412,154,257,13802
110926_0005_6,truck,16,281,411,156,255,12870
110926_0005_8,car,16,469,527,164,204,2320
110926_0005_9,car,16,194,247,185,212,1431
110926_0005_10,car,16,93,150,194,217,1311
110926_0005_0,bicycle,17,1021,1150,184,258,9546
110926_0005_1,person,17,782,871,173,339,14774
110926_0005_2,bicycle,17,783,886,247,366,12257
110926_0005_3,bicycle,17,722,774,191,233,2184
110926_0005_6,truck,17,282,412,158,258,13000
110926_0005_7,car,17,109,155,195,217,1012
110926_0005_8,car,17,474,535,165,205,2440
110926_0005_9,car,17,81,109,189,210,588
110926_0005_10,car,17,198,248,185,213,1400
110926_0005_0,bicycle,18,1045,1181,190,269,10744
110926_0005_1,person,18,776,863,178,336,13746
110926_0005_2,bicycle,18,773,884,249,371,13542
110926_0005_3,bus,18,282,405,165,261,11808
110926_0005_4,car,18,483,544,172,210,2318
110926_0005_5,bicycle,18,730,785,196,239,2365
110926_0005_7,car,18,206,254,190,219,1392
110926_0005_8,car,18,113,164,200,221,1071
110926_0005_0,bicycle,19,1071,1214,195,278,11869
110926_0005_1,person,19,764,863,185,340,15345
110926_0005_2,bicycle,19,768,878,256,368,12320
110926_0005_3,truck,19,290,408,166,270,12272
110926_0005_4,car,19,492,552,177,218,2460
110926_0005_5,bus,19,292,407,169,268,11385
110926_0005_6,car,19,141,173,204,227,736
110926_0005_7,car,19,214,263,198,226,1372
110926_0005_8,bicycle,19,740,775,205,245,1400
110926_0005_9,car,19,13,51,217,234,646
110926_0005_0,bicycle,20,1096,1241,200,280,11600
110926_0005_1,person,20,756,853,189,350,15617
110926_0005_2,bicycle,20,762,873,266,369,11433
110926_0005_3,car,20,289,410,175,274,11979
110926_0005_4,car,20,114,180,215,236,1386
110926_0005_5,bus,20,290,410,177,273,11520
110926_0005_6,car,20,500,559,180,220,2360
110926_0005_7,truck,20,288,409,177,273,11616
110926_0005_8,car,20,14,69,221,245,1320
110926_0005_9,car,20,228,283,200,229,1595
110926_0005_0,person,21,755,845,188,346,14220
110926_0005_1,bicycle,21,1127,1240,199,279,9040
110926_0005_2,bicycle,21,754,863,257,368,12099
110926_0005_3,car,21,295,407,176,271,10640
110926_0005_4,car,21,506,567,179,219,2440
110926_0005_6,car,21,130,192,213,236,1426
110926_0005_7,car,21,233,290,196,229,1881
110926_0005_8,truck,21,293,407,178,271,10602
110926_0005_9,bus,21,294,408,178,271,10602
110926_0005_0,person,22,743,833,180,347,15030
110926_0005_1,bicycle,22,1155,1242,197,277,6960
110926_0005_2,bicycle,22,742,857,252,367,13225
110926_0005_3,car,22,514,576,176,215,2418
110926_0005_4,car,22,298,407,170,266,10464
110926_0005_5,bus,22,299,406,171,266,10165
110926_0005_6,bus,22,378,510,162,220,7656
110926_0005_7,backpack,22,811,846,205,263,2030
110926_0005_8,truck,22,295,407,173,268,10640
110926_0005_9,car,22,242,290,193,225,1536
110926_0005_0,person,23,739,824,177,339,13770
110926_0005_1,bicycle,23,740,848,253,363,11880
110926_0005_2,bicycle,23,1187,1241,200,277,4158
110926_0005_3,bus,23,308,409,169,259,9090
110926_0005_4,car,23,519,585,174,216,2772
110926_0005_6,truck,23,308,408,167,262,9500
110926_0005_8,bicycle,23,801,860,197,254,3363
110926_0005_9,car,23,151,198,204,221,799
110926_0005_0,person,24,725,817,174,334,14720
110926_0005_1,bicycle,24,729,836,251,361,11770
110926_0005_2,bus,24,307,408,170,260,9090
110926_0005_3,car,24,531,596,174,209,2275
110926_0005_4,truck,24,304,407,167,263,9888
110926_0005_5,bicycle,24,810,880,197,250,3710
110926_0005_7,car,24,172,212,201,224,920
110926_0005_8,car,24,256,278,194,222,616
110926_0005_0,person,25,722,809,182,335,13311
110926_0005_1,bicycle,25,717,825,246,360,12312
110926_0005_2,bicycle,25,820,894,195,252,4218
110926_0005_3,bus,25,307,407,170,259,8900
110926_0005_4,car,25,535,603,174,210,2448
110926_0005_7,car,25,160,211,203,224,1071
110926_0005_8,person,25,263,283,194,222,560
110926_0005_9,truck,25,308,409,168,260,9292
110926_0005_0,bicycle,26,712,816,247,350,10712
110926_0005_1,person,26,715,797,174,319,11890
110926_0005_2,bus,26,314,412,161,253,9016
110926_0005_3,bicycle,26,831,906,193,248,4125
110926_0005_4,car,26,545,612,166,204,2546
110926_0005_5,car,26,175,225,198,221,1150
110926_0005_7,truck,26,317,411,161,253,8648
110926_0005_8,person,26,437,453,177,211,544
110926_0005_0,bicycle,27,699,803,241,346,10920
110926_0005_1,person,27,700,784,169,314,12180
110926_0005_2,bicycle,27,846,930,187,245,4872
110926_0005_3,bus,27,322,416,156,247,8554
110926_0005_4,car,27,552,620,161,204,2924
110926_0005_5,truck,27,324,414,155,247,8280
110926_0005_6,bicycle,27,545,581,199,248,1764
110926_0005_0,person,28,693,770,169,316,11319
110926_0005_1,bicycle,28,691,791,240,338,9800
110926_0005_2,bicycle,28,860,951,183,248,5915
110926_0005_3,car,28,558,629,160,201,2911
110926_0005_4,car,28,189,239,194,217,1150
110926_0005_5,bicycle,28,562,641,201,255,4266
110926_0005_6,truck,28,330,419,156,247,8099
110926_0005_7,bus,28,329,419,157,247,8100
110926_0005_8,bicycle,28,602,643,206,256,2050
110926_0005_9,car,28,220,243,185,205,460
110926_0005_0,person,29,683,758,166,315,11175
110926_0005_1,bicycle,29,676,780,239,337,10192
110926_0005_2,bicycle,29,877,969,184,249,5980
110926_0005_3,truck,29,336,422,160,252,7912
110926_0005_4,car,29,567,640,162,204,3066
110926_0005_5,car,29,197,254,197,221,1368
110926_0005_6,car,29,89,137,200,223,1104
110926_0005_0,person,30,668,749,176,315,11259
110926_0005_1,bicycle,30,659,768,237,338,11009
110926_0005_2,bicycle,30,894,991,184,250,6402
110926_0005_3,truck,30,341,427,162,254,7912
110926_0005_4,car,30,576,648,161,204,3096
110926_0005_5,car,30,340,427,164,253,7743
110926_0005_6,bicycle,30,566,609,200,254,2322
110926_0005_7,person,30,468,484,174,210,576
110926_0005_8,bicycle,30,602,653,205,260,2805
110926_0005_0,person,31,657,735,169,314,11310
110926_0005_1,bicycle,31,649,751,237,337,10200
110926_0005_2,bicycle,31,915,1014,189,256,6633
110926_0005_3,truck,31,346,434,164,250,7568
110926_0005_4,car,31,590,659,162,204,2898
110926_0005_5,person,31,480,497,176,207,527
110926_0005_6,bicycle,31,585,637,207,256,2548
110926_0005_0,person,32,653,729,177,317,10640
110926_0005_1,bicycle,32,935,1041,196,262,6996
110926_0005_2,bicycle,32,653,739,240,334,8084
110926_0005_3,truck,32,351,436,164,250,7310
110926_0005_4,bicycle,32,585,622,206,261,2035
110926_0005_5,car,32,595,673,163,210,3666
110926_0005_0,person,33,639,720,166,319,12393
110926_0005_1,bicycle,33,957,1068,194,263,7659
110926_0005_2,bicycle,33,671,727,240,333,5208
110926_0005_3,truck,33,361,447,165,250,7310
110926_0005_4,bicycle,33,594,633,206,262,2184
110926_0005_5,car,33,224,287,197,221,1512
110926_0005_6,car,33,606,682,161,197,2736
110926_0005_0,bicycle,34,981,1098,187,264,9009
110926_0005_1,person,34,626,705,170,315,11455
110926_0005_2,bicycle,34,624,715,221,330,9919
110926_0005_3,truck,34,367,458,164,250,7826
110926_0005_0,bicycle,35,1005,1131,184,265,10206
110926_0005_1,person,35,619,692,166,310,10512
110926_0005_2,truck,35,377,469,160,247,8004
110926_0005_3,car,35,636,706,159,203,3080
110926_0005_4,bicycle,35,622,710,219,328,9592
110926_0005_0,bicycle,36,1034,1172,183,269,11868
110926_0005_1,person,36,621,689,161,307,9928
110926_0005_2,truck,36,388,481,154,242,8184
110926_0005_3,car,36,654,716,155,209,3348
110926_0005_4,bicycle,36,643,696,228,324,5088
110926_0005_5,bicycle,36,683,748,203,282,5135
110926_0005_6,bicycle,36,655,742,204,319,10005
110926_0005_7,bicycle,36,623,709,180,316,11696
110926_0005_0,truck,37,399,494,155,243,8360
110926_0005_1,bicycle,37,1062,1148,186,265,6794
110926_0005_2,bicycle,37,678,766,201,283,7216
110926_0005_3,car,37,652,731,156,207,4029
110926_0005_4,bicycle,37,1132,1215,196,277,6723
110926_0005_5,bicycle,37,627,691,222,326,6656
110926_0005_6,person,37,614,680,163,310,9702
110926_0005_7,car,37,293,341,184,210,1248
110926_0005_0,bicycle,38,1096,1239,188,278,12870
110926_0005_1,person,38,606,673,160,311,10117
110926_0005_2,bicycle,38,698,786,207,295,7744
110926_0005_3,bicycle,38,598,682,233,326,7812
110926_0005_4,truck,38,411,512,155,243,8888
110926_0005_5,car,38,659,744,156,212,4760
110926_0005_6,person,38,537,553,174,207,528
110926_0005_0,bicycle,39,1137,1241,188,278,9360
110926_0005_1,person,39,594,664,160,312,10640
110926_0005_2,bicycle,39,710,808,210,298,8624
110926_0005_3,truck,39,426,522,156,242,8256
110926_0005_4,bicycle,39,591,674,226,326,8300
110926_0005_5,car,39,676,760,157,209,4368
110926_0005_6,bicycle,39,661,707,203,278,3450
110926_0005_7,bicycle,39,1028,1087,159,239,4720
110926_0005_8,person,39,553,569,174,207,528
110926_0005_0,person,40,597,663,165,315,9900
110926_0005_1,bicycle,40,729,832,208,311,10609
110926_0005_2,bicycle,40,1181,1241,202,278,4560
110926_0005_3,truck,40,437,538,152,243,9191
110926_0005_4,bicycle,40,595,670,233,327,7050
110926_0005_5,car,40,689,776,157,213,4872
110926_0005_6,bicycle,40,676,723,211,284,3431
110926_0005_7,person,40,563,578,173,209,540
110926_0005_8,car,40,320,351,188,215,837
110926_0005_9,bicycle,40,1067,1127,158,241,4980
110926_0005_0,person,41,590,659,165,311,10074
110926_0005_1,bicycle,41,753,862,211,314,11227
110926_0005_2,truck,41,456,552,158,245,8352
110926_0005_3,bicycle,41,592,664,230,329,7128
110926_0005_4,car,41,704,794,158,216,5220
110926_0005_5,bicycle,41,690,749,207,294,5133
110926_0005_0,bicycle,42,772,893,217,332,13915
110926_0005_1,person,42,587,657,170,318,10360
110926_0005_2,bicycle,42,701,768,197,303,7102
110926_0005_3,bicycle,42,601,660,236,333,5723
110926_0005_4,truck,42,469,573,158,246,9152
110926_0005_5,car,42,723,812,162,216,4806
110926_0005_6,bicycle,42,1154,1240,156,251,8170
110926_0005_0,bicycle,43,795,931,221,342,16456
110926_0005_1,person,43,589,656,167,320,10251
110926_0005_2,bicycle,43,597,658,238,335,5917
110926_0005_3,bicycle,43,721,789,209,308,6732
110926_0005_4,truck,43,484,594,163,250,9570
110926_0005_5,car,43,734,834,163,219,5600
110926_0005_0,bicycle,44,828,979,227,362,20385
110926_0005_1,person,44,593,658,167,317,9750
110926_0005_2,bicycle,44,602,657,238,336,5390
110926_0005_3,bicycle,44,750,819,216,319,7107
110926_0005_4,truck,44,502,607,162,246,8820
110926_0005_5,car,44,784,857,162,219,4161
110926_0005_0,bicycle,45,860,1034,228,369,24534
110926_0005_1,person,45,596,660,168,311,9152
110926_0005_2,bicycle,45,781,850,220,328,7452
110926_0005_3,bicycle,45,605,661,238,335,5432
110926_0005_4,car,45,754,868,163,223,6840
110926_0005_5,truck,45,521,614,165,245,7440
110926_0005_6,car,45,522,612,166,245,7110
110926_0005_7,truck,45,773,875,162,218,5712
110926_0005_8,car,45,375,403,198,220,616
110926_0005_0,bicycle,46,895,1099,232,371,28356
110926_0005_1,person,46,600,665,166,317,9815
110926_0005_2,bicycle,46,796,884,216,338,10736
110926_0005_3,car,46,772,898,161,222,7686
110926_0005_4,bicycle,46,608,660,243,336,4836
110926_0005_5,truck,46,544,621,164,245,6237
110926_0005_6,car,46,544,622,165,245,6240
110926_0005_0,bicycle,47,936,1175,241,373,31548
110926_0005_1,bicycle,47,835,921,222,350,11008
110926_0005_2,person,47,609,669,167,321,9240
110926_0005_3,bicycle,47,616,663,245,336,4277
110926_0005_4,car,47,794,914,161,220,7080
110926_0005_5,car,47,795,862,173,220,3149
110926_0005_7,car,47,850,924,158,216,4292
110926_0005_8,car,47,560,645,161,245,7140
110926_0005_9,truck,47,562,652,163,241,7020
110926_0005_0,bicycle,48,866,963,229,364,13095
110926_0005_1,bicycle,48,992,1239,248,371,30381
110926_0005_2,person,48,613,672,167,322,9145
110926_0005_3,bicycle,48,630,667,247,336,3293
110926_0005_4,car,48,814,944,155,221,8580
110926_0005_5,car,48,412,469,194,220,1482
110926_0005_6,truck,48,580,694,158,237,9006
110926_0005_7,bus,48,583,694,155,238,9213
110926_0005_0,person,49,614,677,165,313,9324
110926_0005_1,bicycle,49,901,1016,235,373,15870
110926_0005_2,bicycle,49,630,674,238,337,4356
110926_0005_3,car,49,833,970,156,221,8905
110926_0005_4,bicycle,49,619,676,168,327,9063
110926_0005_5,bicycle,49,1045,1238,265,371,20458
110926_0005_7,car,49,624,718,158,233,7050
110926_0005_9,car,49,963,993,150,209,1770
110926_0005_10,bus,49,606,723,156,233,9009
110926_0005_0,person,50,627,690,167,315,9324
110926_0005_1,bicycle,50,942,1073,241,372,17161
110926_0005_2,car,50,851,985,155,221,8844
110926_0005_3,bicycle,50,639,683,240,339,4356
110926_0005_4,bicycle,50,1115,1242,272,372,12700
110926_0005_5,car,50,626,742,155,240,9860
110926_0005_6,bicycle,50,631,687,177,331,8624
110926_0005_7,bus,50,989,1029,146,218,2880
110926_0005_8,truck,50,627,741,155,241,9804
110926_0005_9,truck,50,988,1029,146,217,2911
110926_0005_10,person,50,625,729,156,265,11336
110926_0005_0,person,51,640,698,162,318,9048
110926_0005_1,bicycle,51,980,1135,245,373,19840
110926_0005_2,car,51,869,1014,153,225,10440
110926_0005_3,bus,51,1016,1064,141,219,3744
110926_0005_4,bicycle,51,655,692,245,341,3552
110926_0005_5,truck,51,652,764,156,239,9296
110926_0005_0,person,52,646,705,169,315,8614
110926_0005_1,car,52,890,1038,155,228,10804
110926_0005_2,bicycle,52,1065,1214,264,374,16390
110926_0005_3,bus,52,1040,1099,123,223,5900
110926_0005_4,truck,52,661,793,152,239,11484
110926_0005_5,bicycle,52,663,701,248,330,3116
110926_0005_6,bus,52,668,788,148,238,10800
110926_0005_0,car,53,905,1027,156,228,8784
110926_0005_1,person,53,660,716,171,320,8344
110926_0005_2,bicycle,53,674,706,247,330,2656
110926_0005_3,truck,53,686,809,154,239,10455
110926_0005_4,bus,53,1069,1141,146,226,5760
110926_0005_5,bicycle,53,664,712,176,328,7296
110926_0005_6,truck,53,1067,1140,146,226,5840
110926_0005_7,bench,53,1091,1241,273,371,14700
110926_0005_0,person,54,672,731,167,322,9145
110926_0005_1,car,54,931,1075,154,230,10944
110926_0005_2,truck,54,703,833,155,235,10400
110926_0005_3,bicycle,54,679,718,247,337,3510
110926_0005_4,car,54,1097,1182,144,225,6885
110926_0005_5,bus,54,1098,1181,144,224,6640
110926_0005_0,person,55,685,745,164,314,9000
110926_0005_1,car,55,734,859,151,238,10875
110926_0005_2,bicycle,55,686,733,238,340,4794
110926_0005_3,car,55,949,1113,154,230,12464
110926_0005_4,car,55,1133,1231,142,226,8232
110926_0005_0,person,56,700,761,172,305,8113
110926_0005_1,car,56,974,1105,154,234,10480
110926_0005_2,bicycle,56,703,746,239,336,4171
110926_0005_3,bus,56,1145,1241,142,231,8544
110926_0005_4,truck,56,761,884,153,235,10086
110926_0005_5,bus,56,764,884,147,236,10680
110926_0005_6,bicycle,56,343,400,195,228,1881
110926_0005_7,car,56,1146,1240,144,231,8178
110926_0005_0,person,57,717,774,169,320,8607
110926_0005_1,car,57,993,1170,151,236,15045
110926_0005_2,bus,57,805,961,131,212,12636
110926_0005_3,car,57,1174,1242,138,234,6528
110926_0005_4,bus,57,777,912,146,234,11880
110926_0005_5,car,57,777,907,148,237,11570
110926_0005_6,truck,57,1173,1242,139,235,6624
110926_0005_7,bicycle,57,722,761,249,330,3159
110926_0005_8,bicycle,57,717,770,173,326,8109
110926_0005_0,person,58,736,792,166,321,8680
110926_0005_1,car,58,1012,1194,147,238,16562
110926_0005_2,bicycle,58,737,774,246,328,3034
110926_0005_3,car,58,795,934,147,238,12649
110926_0005_4,car,58,1202,1241,138,237,3861
110926_0005_5,truck,58,799,932,149,238,11837
110926_0005_6,bus,58,796,936,145,237,12880
110926_0005_0,person,59,750,807,165,315,8550
110926_0005_1,car,59,818,962,153,235,11808
110926_0005_2,bicycle,59,756,795,248,325,3003
110926_0005_3,truck,59,1047,1217,147,237,15300
110926_0005_4,bus,59,814,964,148,233,12750
110926_0005_5,bicycle,59,356,414,197,230,1914
110926_0005_6,car,59,1046,1216,148,237,15130
110926_0005_7,bus,59,1045,1216,149,236,14877
110926_0005_0,person,60,770,830,169,315,8760
110926_0005_1,car,60,1051,1240,146,241,17955
110926_0005_2,car,60,844,988,154,235,11664
110926_0005_0,person,61,787,844,167,312,8265
110926_0005_1,car,61,1067,1240,151,243,15916
110926_0005_2,car,61,868,1013,154,236,11890
110926_0005_0,car,62,1084,1237,147,245,14994
110926_0005_1,person,62,800,865,166,312,9490
110926_0005_2,car,62,889,1040,153,234,12231
110926_0005_4,person,62,859,880,167,226,1239
110926_0005_0,car,63,1099,1241,149,248,14058
110926_0005_1,car,63,912,1064,151,237,13072
110926_0005_2,person,63,819,884,163,316,9945
110926_0005_4,bicycle,63,355,413,198,234,2088
110926_0005_0,car,64,1114,1242,151,249,12544
110926_0005_1,person,64,836,902,162,314,10032
110926_0005_2,car,64,933,1092,153,234,12879
110926_0005_0,car,65,1128,1238,152,253,11110
110926_0005_1,person,65,863,923,164,303,8340
110926_0005_2,car,65,954,1112,153,239,13588
110926_0005_3,bicycle,65,859,891,241,324,2656
110926_0005_4,bus,65,844,1041,121,222,19897
110926_0005_6,bicycle,65,857,908,185,323,7038
110926_0005_0,car,66,1140,1242,149,255,10812
110926_0005_1,person,66,875,938,167,306,8757
110926_0005_2,car,66,973,1140,153,239,14362
110926_0005_3,bicycle,66,876,916,242,329,3480
110926_0005_4,bus,66,852,1050,121,218,19206
110926_0005_5,umbrella,66,855,922,138,159,1407
110926_0005_7,bicycle,66,348,402,205,238,1782
110926_0005_0,person,67,896,957,166,314,9028
110926_0005_1,car,67,1146,1240,152,254,9588
110926_0005_2,car,67,990,1156,153,241,14608
110926_0005_3,bicycle,67,893,934,235,329,3854
110926_0005_5,truck,67,989,1157,153,241,14784
110926_0005_6,umbrella,67,859,923,141,162,1344
110926_0005_7,bicycle,67,321,391,203,247,3080
110926_0005_8,person,67,884,907,176,230,1242
110926_0005_9,bicycle,67,891,951,181,325,8640
110926_0005_0,car,68,1155,1242,153,255,8874
110926_0005_1,person,68,913,978,168,319,9815
110926_0005_2,car,68,1009,1168,157,246,14151
110926_0005_3,bicycle,68,914,952,243,329,3268
110926_0005_4,person,68,883,905,174,232,1276
110926_0005_5,umbrella,68,853,925,144,164,1440
110926_0005_0,person,69,931,990,163,315,8968
110926_0005_1,car,69,1166,1242,150,263,8588
110926_0005_2,car,69,1029,1182,157,244,13311
110926_0005_3,bicycle,69,932,967,238,325,3045
110926_0005_4,umbrella,69,852,921,142,164,1518
110926_0005_5,person,69,882,904,174,229,1210
110926_0005_0,person,70,941,1002,160,317,9577
110926_0005_1,car,70,1169,1241,149,260,7992
110926_0005_2,truck,70,1042,1192,156,241,12750
110926_0005_3,bicycle,70,949,986,237,320,3071
110926_0005_4,umbrella,70,850,922,140,163,1656
110926_0005_5,car,70,1039,1211,155,244,15308
110926_0005_6,person,70,612,635,185,232,1081
110926_0005_9,person,70,879,902,172,230,1334
110926_0005_0,person,71,956,1019,159,315,9828
110926_0005_1,car,71,1174,1242,152,265,7684
110926_0005_2,truck,71,1056,1203,156,239,12201
110926_0005_3,bicycle,71,255,338,204,255,4233
110926_0005_4,person,71,870,892,171,231,1320
110926_0005_5,car,71,1056,1195,154,241,12093
110926_0005_6,bus,71,839,1059,125,223,21560
110926_0005_7,umbrella,71,844,916,139,161,1584
110926_0005_0,person,72,966,1028,163,316,9486
110926_0005_1,car,72,1175,1242,155,259,6968
110926_0005_2,car,72,1068,1204,156,240,11424
110926_0005_3,bicycle,72,233,317,203,255,4368
110926_0005_4,person,72,866,889,170,231,1403
110926_0005_5,bicycle,72,987,1020,242,308,2178
110926_0005_6,bicycle,72,971,1025,164,320,8424
110926_0005_7,umbrella,72,836,916,137,159,1760
110926_0005_0,car,73,1079,1209,154,240,11180
110926_0005_1,car,73,1175,1241,154,265,7326
110926_0005_2,person,73,976,1040,164,307,9152
110926_0005_3,bicycle,73,983,1025,232,318,3612
110926_0005_4,person,73,212,241,202,255,1537
110926_0005_6,bicycle,73,225,295,207,257,3500
110926_0005_7,person,73,861,885,167,233,1584
110926_0005_0,person,74,981,1045,162,318,9984
110926_0005_1,car,74,1173,1242,153,269,8004
110926_0005_2,car,74,1089,1199,155,244,9790
110926_0005_3,person,74,852,872,171,232,1220
110926_0005_4,bicycle,74,186,273,203,261,5046
110926_0005_0,person,75,987,1047,164,304,8400
110926_0005_1,car,75,1169,1241,158,273,8280
110926_0005_2,car,75,1095,1205,157,242,9350
110926_0005_3,umbrella,75,810,885,136,160,1800
110926_0005_4,person,75,840,864,169,231,1488
110926_0005_5,bicycle,75,149,250,208,266,5858
110926_0005_0,person,76,988,1049,168,297,7869
110926_0005_1,car,76,1166,1242,155,278,9348
110926_0005_2,car,76,1100,1195,160,247,8265
110926_0005_3,umbrella,76,798,873,137,161,1800
110926_0005_5,person,76,625,653,182,241,1652
110926_0005_6,person,76,828,852,169,237,1632
110926_0005_7,person,76,536,563,190,236,1242
110926_0005_0,person,77,990,1050,166,294,7680
110926_0005_1,car,77,1160,1242,160,291,10742
110926_0005_2,car,77,1102,1196,162,255,8742
110926_0005_3,bicycle,77,994,1031,237,300,2331
110926_0005_4,person,77,817,839,174,238,1408
110926_0005_6,person,77,78,115,207,272,2405
110926_0005_7,umbrella,77,786,859,138,161,1679
110926_0005_0,person,78,991,1050,167,308,8319
