ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0013_0,car,37,656,752,179,245,6336
110926_0013_1,car,37,826,1239,171,373,83426
110926_0013_2,person,37,935,976,203,244,1681
110926_0013_0,car,38,648,744,180,244,6144
110926_0013_1,car,38,809,1215,173,372,80794
110926_0013_0,car,39,791,1158,169,372,74501
110926_0013_1,car,39,644,733,178,242,5696
110926_0013_0,car,40,773,1109,169,370,67536
110926_0013_1,car,40,631,723,175,239,5888
110926_0013_0,car,41,756,1064,171,362,58828
110926_0013_1,car,41,627,713,179,240,5246
110926_0013_0,car,42,740,1025,173,356,52155
110926_0013_1,car,42,620,706,179,238,5074
110926_0013_2,car,42,1014,1067,236,271,1855
110926_0013_0,car,43,727,988,173,348,45675
110926_0013_1,car,43,613,696,179,238,4897
110926_0013_0,car,44,709,956,174,338,40508
110926_0013_1,car,44,603,688,182,238,4760
110926_0013_0,car,45,698,926,174,331,35796
110926_0013_1,car,45,602,679,182,236,4158
110926_0013_0,car,46,686,896,172,326,32340
110926_0013_1,car,46,598,672,180,234,3996
110926_0013_0,car,47,673,875,176,319,28886
110926_0013_1,car,47,593,663,179,234,3850
110926_0013_2,truck,47,650,735,123,223,8500
110926_0013_0,car,48,663,850,179,316,25619
110926_0013_1,car,48,585,657,182,236,3888
110926_0013_2,car,48,1098,1138,214,241,1080
110926_0013_0,car,49,651,830,177,308,23449
110926_0013_1,car,49,582,650,182,234,3536
110926_0013_0,car,50,642,813,175,302,21717
110926_0013_1,car,50,578,645,180,231,3417
110926_0013_2,person,50,141,156,166,199,495
110926_0013_3,car,50,999,1078,244,293,3871
110926_0013_0,car,51,636,793,174,295,18997
110926_0013_1,car,51,573,638,177,226,3185
110926_0013_2,car,51,846,881,209,231,770
110926_0013_3,person,51,132,148,166,197,496
110926_0013_4,car,51,1056,1138,250,305,4510
110926_0013_5,person,51,678,698,184,215,620
110926_0013_0,car,52,628,777,171,290,17731
110926_0013_1,car,52,568,633,177,223,2990
110926_0013_2,person,52,126,141,166,196,450
110926_0013_0,car,53,622,765,170,284,16302
110926_0013_1,car,53,567,626,172,224,3068
110926_0013_0,car,54,617,751,174,280,14204
110926_0013_1,car,54,563,621,159,224,3770
110926_0013_0,car,55,614,739,175,279,13000
110926_0013_1,car,55,561,616,167,226,3245
110926_0013_2,car,55,239,285,179,201,1012
110926_0013_0,car,56,609,726,176,276,11700
110926_0013_1,car,56,557,612,178,226,2640
110926_0013_2,car,56,379,412,168,191,759
110926_0013_3,car,56,237,280,181,202,903
110926_0013_0,car,57,601,721,173,277,12480
110926_0013_1,car,57,556,608,176,225,2548
110926_0013_2,car,57,233,276,181,201,860
110926_0013_0,car,58,599,708,177,270,10137
110926_0013_1,car,58,554,607,183,223,2120
110926_0013_2,car,58,227,270,181,202,903
110926_0013_3,car,58,373,407,170,190,680
110926_0013_0,car,59,594,701,176,267,9737
110926_0013_1,car,59,553,600,187,222,1645
110926_0013_2,car,59,221,266,181,203,990
110926_0013_3,car,59,372,397,169,188,475
110926_0013_0,car,60,593,694,176,265,8989
110926_0013_1,car,60,553,596,188,222,1462
110926_0013_2,car,60,215,265,180,203,1150
110926_0013_3,backpack,60,1164,1242,252,312,4680
110926_0013_0,car,61,591,687,177,262,8160
110926_0013_1,car,61,551,597,190,220,1380
110926_0013_2,car,61,212,262,181,203,1100
110926_0013_0,car,62,586,682,178,258,7680
110926_0013_1,car,62,549,599,181,219,1900
110926_0013_2,car,62,204,253,178,202,1176
110926_0013_0,car,63,581,675,178,258,7520
110926_0013_1,car,63,197,252,179,202,1265
110926_0013_2,car,63,548,593,187,216,1305
110926_0013_0,car,64,577,668,172,256,7644
110926_0013_1,car,64,186,240,179,202,1242
110926_0013_2,car,64,546,592,185,218,1518
110926_0013_0,car,65,574,661,177,255,6786
110926_0013_1,car,65,544,579,189,216,945
110926_0013_0,car,66,570,655,179,258,6715
110926_0013_0,car,67,568,650,179,259,6560
110926_0013_1,car,67,163,222,187,214,1593
110926_0013_0,car,68,563,644,178,254,6156
110926_0013_0,car,69,558,643,172,245,6205
110926_0013_1,car,69,537,569,184,215,992
110926_0013_0,car,70,559,634,173,243,5250
110926_0013_0,car,71,554,633,174,240,5214
110926_0013_0,car,72,554,628,176,242,4884
110926_0013_1,car,72,536,563,187,213,702
110926_0013_0,car,73,554,625,176,242,4686
110926_0013_0,car,74,550,623,176,241,4745
110926_0013_1,car,74,286,331,162,197,1575
110926_0013_2,car,74,80,163,182,213,2573
110926_0013_0,car,75,551,621,179,240,4270
110926_0013_1,car,75,70,155,176,211,2975
110926_0013_2,car,75,278,321,162,197,1505
110926_0013_0,car,76,543,619,174,240,5016
110926_0013_1,car,76,53,148,174,211,3515
110926_0013_0,car,77,38,137,174,211,3663
110926_0013_1,car,77,545,618,177,236,4307
110926_0013_2,car,77,252,304,159,196,1924
110926_0013_0,car,78,16,123,175,214,4173
110926_0013_1,car,78,545,618,179,233,3942
110926_0013_2,car,78,236,281,161,198,1665
110926_0013_0,car,79,551,618,177,235,3886
110926_0013_1,car,79,1,111,174,213,4290
110926_0013_2,car,79,218,269,155,198,2193
110926_0013_0,car,80,0,96,172,212,3840
110926_0013_2,car,80,548,616,182,231,3332
110926_0013_3,truck,80,199,250,154,199,2295
110926_0013_4,person,80,548,574,180,222,1092
110926_0013_0,car,81,0,82,170,211,3362
110926_0013_1,car,81,548,615,178,232,3618
110926_0013_2,car,81,179,260,154,201,3807
110926_0013_3,truck,81,181,263,153,199,3772
110926_0013_0,car,82,0,68,171,212,2788
110926_0013_1,car,82,551,616,179,232,3445
110926_0013_2,car,82,151,242,152,204,4732
110926_0013_3,truck,82,152,242,152,205,4770
110926_0013_4,car,82,78,111,165,185,660
110926_0013_0,car,83,0,49,173,213,1960
110926_0013_1,car,83,553,617,178,233,3520
110926_0013_2,car,83,123,225,152,207,5610
110926_0013_0,car,84,0,33,172,213,1353
110926_0013_1,car,84,553,616,179,227,3024
110926_0013_2,car,84,84,200,147,211,7424
110926_0013_0,car,85,556,618,179,231,3224
110926_0013_1,car,85,37,169,145,213,8976
110926_0013_2,car,85,0,11,173,206,363
110926_0013_0,car,86,556,618,178,228,3100
110926_0013_1,car,86,1,136,139,218,10665
110926_0013_0,car,87,557,619,175,226,3162
110926_0013_1,truck,87,0,98,139,214,7350
110926_0013_0,car,88,557,620,176,226,3150
110926_0013_1,truck,88,0,46,133,214,3726
110926_0013_0,car,89,558,620,176,225,3038
110926_0013_0,car,90,557,621,176,224,3072
110926_0013_0,car,91,554,625,174,224,3550
110926_0013_0,car,92,563,625,174,225,3162
110926_0013_0,car,93,563,624,174,225,3111
110926_0013_0,car,94,562,630,175,224,3332
110926_0013_0,car,95,561,630,172,220,3312
110926_0013_0,car,96,564,622,171,221,2900
110926_0013_1,truck,96,565,623,159,217,3364
110926_0013_0,car,97,564,622,168,220,3016
110926_0013_1,truck,97,565,622,152,217,3705
110926_0013_0,car,98,565,618,171,218,2491
110926_0013_0,car,99,562,622,173,221,2880
110926_0013_0,car,100,564,619,177,223,2530
110926_0013_0,car,101,564,621,177,221,2508
110926_0013_0,car,102,564,622,179,222,2494
110926_0013_1,car,102,246,301,171,195,1320
110926_0013_0,car,103,563,627,182,220,2432
110926_0013_0,car,104,565,627,183,222,2418
110926_0013_0,car,105,567,621,178,218,2160
110926_0013_0,car,106,571,623,175,213,1976
110926_0013_0,car,107,571,618,177,219,1974
110926_0013_0,car,108,571,615,176,216,1760
110926_0013_0,car,109,572,617,176,217,1845
110926_0013_1,car,109,178,240,175,202,1674
110926_0013_0,car,110,573,617,175,216,1804
110926_0013_1,car,110,471,512,173,188,615
110926_0013_0,car,111,573,620,175,213,1786
110926_0013_0,car,112,575,619,175,215,1760
110926_0013_0,car,113,576,620,180,218,1672
110926_0013_0,car,114,577,620,180,218,1634
110926_0013_0,car,115,576,621,180,218,1710
110926_0013_0,car,116,577,621,178,217,1716
110926_0013_0,car,117,577,621,174,215,1804
110926_0013_0,car,118,578,622,176,215,1716
110926_0013_0,car,119,579,619,179,217,1520
110926_0013_0,car,120,578,620,182,217,1470
110926_0013_1,car,120,199,232,171,194,759
110926_0013_0,car,121,580,619,182,217,1365
110926_0013_0,car,122,579,619,180,215,1400
110926_0013_1,car,122,135,210,176,209,2475
110926_0013_0,car,123,578,619,181,214,1353
110926_0013_1,car,123,117,195,177,209,2496
110926_0013_0,car,124,92,183,175,211,3276
110926_0013_1,car,124,579,619,182,214,1280
110926_0013_2,car,124,0,98,179,216,3626
110926_0013_0,car,125,578,619,182,215,1353
110926_0013_1,car,125,70,169,176,214,3762
110926_0013_2,car,125,0,74,178,220,3108
110926_0013_0,car,126,579,619,182,216,1360
110926_0013_1,car,126,48,147,181,217,3564
110926_0013_2,car,126,0,52,179,220,2132
110926_0013_0,car,127,580,620,180,214,1360
110926_0013_1,car,127,23,126,179,219,4120
110926_0013_0,car,128,579,619,180,211,1240
110926_0013_1,car,128,1,108,178,219,4387
110926_0013_0,car,129,580,621,177,210,1353
110926_0013_1,car,129,0,90,174,216,3780
110926_0013_0,car,130,583,621,178,212,1292
110926_0013_1,car,130,0,70,176,218,2940
110926_0013_0,car,131,0,42,178,217,1638
110926_0013_1,car,131,583,621,178,210,1216
110926_0013_0,car,132,584,622,177,210,1254
110926_0013_1,car,132,73,127,169,190,1134
110926_0013_0,car,133,584,623,177,210,1287
110926_0013_0,car,134,587,624,175,209,1258
110926_0013_1,truck,134,587,625,174,209,1330
110926_0013_0,car,135,588,626,174,207,1254
110926_0013_1,car,135,306,343,174,194,740
110926_0013_0,car,136,588,628,172,204,1280
110926_0013_1,car,136,302,339,172,193,777
110926_0013_2,car,136,19,60,166,190,984
110926_0013_3,car,136,0,21,175,193,378
110926_0013_0,car,137,589,628,169,201,1248
110926_0013_1,car,137,6,68,159,187,1736
110926_0013_2,car,137,294,335,171,193,902
110926_0013_0,car,138,589,627,167,200,1254
110926_0013_1,car,138,286,326,170,191,840
110926_0013_0,car,139,589,627,176,207,1178
110926_0013_1,car,139,279,320,172,196,984
110926_0013_0,car,140,587,627,179,213,1360
110926_0013_0,car,141,587,628,179,214,1435
110926_0013_0,car,142,585,627,179,209,1260
110926_0013_0,car,143,587,627,178,209,1240
