ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0091_4,person,43,469,483,174,206,448
110926_0091_0,person,44,258,294,174,259,3060
110926_0091_1,person,44,152,185,165,236,2343
110926_0091_2,person,44,437,455,179,221,756
110926_0091_4,person,44,466,480,170,205,490
110926_0091_5,person,44,142,163,167,233,1386
110926_0091_7,person,44,854,872,159,195,648
110926_0091_0,person,45,239,278,177,264,3393
110926_0091_1,person,45,125,166,168,242,3034
110926_0091_3,person,45,431,450,175,223,912
110926_0091_4,person,45,463,479,170,207,592
110926_0091_5,person,45,716,729,172,204,416
110926_0091_0,person,46,215,258,178,268,3870
110926_0091_2,person,46,103,139,174,243,2484
110926_0091_3,person,46,460,475,172,208,540
110926_0091_4,person,46,717,729,168,204,432
110926_0091_5,person,46,886,907,163,198,735
110926_0091_6,person,46,282,300,182,219,666
110926_0091_0,person,47,190,232,176,278,4284
110926_0091_2,person,47,73,113,173,249,3040
110926_0091_3,person,47,416,438,165,225,1320
110926_0091_4,person,47,716,727,173,204,341
110926_0091_5,person,47,893,914,162,200,798
110926_0091_7,person,47,450,470,175,207,640
110926_0091_0,person,48,160,205,172,283,4995
110926_0091_1,person,48,43,82,167,248,3159
110926_0091_3,person,48,717,729,172,202,360
110926_0091_4,person,48,742,757,177,213,540
110926_0091_5,person,48,449,469,172,207,700
110926_0091_0,person,49,127,175,176,290,5472
110926_0091_1,person,49,9,42,168,256,2904
110926_0091_2,person,49,1141,1240,214,343,12771
110926_0091_3,person,49,719,731,169,204,420
110926_0091_5,person,49,744,761,174,214,680
110926_0091_6,person,49,401,422,172,230,1218
110926_0091_7,person,49,900,928,163,203,1120
110926_0091_8,person,49,507,522,172,205,495
110926_0091_9,person,49,434,450,175,205,480
110926_0091_10,person,49,249,268,184,216,608
110926_0091_11,person,49,1066,1093,195,229,918
110926_0091_0,person,50,87,142,176,303,6985
110926_0091_1,person,50,719,732,170,206,468
110926_0091_3,person,50,394,413,170,231,1159
110926_0091_4,person,50,235,254,185,217,608
110926_0091_5,car,50,1019,1202,195,295,18300
110926_0091_6,person,50,750,767,175,216,697
110926_0091_9,person,50,1200,1242,223,359,5712
110926_0091_0,person,51,43,101,179,314,7830
110926_0091_1,person,51,721,732,172,207,385
110926_0091_2,person,51,384,407,172,232,1380
110926_0091_3,person,51,220,240,186,228,840
110926_0091_4,person,51,746,766,177,218,820
110926_0091_5,person,51,440,455,170,215,675
110926_0091_6,person,51,500,518,168,209,738
110926_0091_0,person,52,0,54,183,326,7722
110926_0091_1,person,52,373,396,172,236,1472
110926_0091_3,person,52,720,732,171,208,444
110926_0091_5,person,52,205,226,187,231,924
110926_0091_6,person,52,498,515,171,209,646
110926_0091_7,person,52,429,448,176,213,703
110926_0091_9,person,52,421,437,179,211,512
110926_0091_10,person,52,751,773,175,222,1034
110926_0091_3,person,53,363,387,169,240,1704
110926_0091_4,person,53,754,774,174,222,960
110926_0091_5,umbrella,53,768,799,157,170,403
110926_0091_6,person,53,189,210,188,233,945
110926_0091_8,person,53,412,429,182,210,476
110926_0091_2,person,54,756,780,172,222,1200
110926_0091_3,person,54,490,506,172,211,624
110926_0091_6,person,54,410,424,180,211,434
110926_0091_7,car,54,0,38,149,202,2014
110926_0091_8,person,54,351,378,169,239,1890
110926_0091_9,person,54,173,193,188,235,940
110926_0091_2,person,55,728,742,170,210,560
110926_0091_4,umbrella,55,769,804,154,168,490
110926_0091_5,person,55,156,177,189,235,966
110926_0091_6,person,55,485,504,172,211,741
110926_0091_7,person,55,758,784,172,222,1300
110926_0091_1,person,56,727,740,172,212,520
110926_0091_3,person,56,324,352,169,251,2296
110926_0091_5,person,56,768,791,172,224,1196
110926_0091_6,umbrella,56,769,809,155,168,520
110926_0091_7,person,56,479,502,166,213,1081
110926_0091_8,person,56,747,764,176,210,578
110926_0091_0,person,57,727,742,171,215,660
110926_0091_4,person,57,768,792,172,227,1320
110926_0091_5,person,57,746,765,176,213,703
110926_0091_6,person,57,391,407,182,215,528
110926_0091_8,umbrella,57,771,810,155,170,585
110926_0091_9,person,57,176,202,184,214,780
110926_0091_10,person,57,751,777,175,218,1118
110926_0091_11,person,57,394,417,178,217,897
110926_0091_12,person,57,414,430,174,219,720
110926_0091_13,person,57,115,138,188,228,920
110926_0091_0,person,58,727,743,169,215,736
110926_0091_2,person,58,287,321,164,258,3196
110926_0091_3,person,58,471,491,174,215,820
110926_0091_4,person,58,753,773,178,215,740
110926_0091_5,bicycle,58,961,1067,219,333,12084
110926_0091_6,person,58,161,183,183,216,726
110926_0091_7,person,58,383,398,180,215,525
110926_0091_1,person,59,265,301,164,259,3420
110926_0091_2,person,59,728,744,174,218,704
110926_0091_3,person,59,755,774,180,213,627
110926_0091_5,person,59,375,392,183,218,595
110926_0091_6,person,59,463,484,174,216,882
110926_0091_7,truck,59,579,636,159,198,2223
110926_0091_8,person,59,145,167,183,218,770
110926_0091_9,person,59,778,808,172,237,1950
110926_0091_11,person,59,746,767,180,214,714
110926_0091_0,person,60,239,281,165,265,4200
110926_0091_2,person,60,727,743,172,219,752
110926_0091_3,person,60,782,811,173,237,1856
110926_0091_4,person,60,457,478,172,219,987
110926_0091_5,person,60,759,777,181,215,612
110926_0091_6,person,60,765,783,177,220,774
110926_0091_7,person,60,367,382,184,219,525
110926_0091_8,person,60,123,151,183,218,980
110926_0091_9,person,60,851,871,172,227,1100
110926_0091_10,person,60,388,408,173,220,940
110926_0091_11,umbrella,60,781,814,157,171,462
110926_0091_12,car,60,533,573,177,193,640
110926_0091_15,person,60,746,764,179,216,666
110926_0091_18,person,60,38,65,192,222,810
110926_0091_19,truck,60,578,633,157,198,2255
110926_0091_0,person,61,215,259,157,270,4972
110926_0091_3,person,61,450,473,169,218,1127
110926_0091_4,person,61,726,744,172,219,846
110926_0091_5,bicycle,61,785,813,192,241,1372
110926_0091_6,person,61,357,376,186,220,646
110926_0091_7,person,61,381,400,171,223,988
110926_0091_9,car,61,528,571,177,194,731
110926_0091_11,truck,61,571,631,157,200,2580
110926_0091_12,person,61,100,135,183,227,1540
110926_0091_13,person,61,856,881,168,229,1525
110926_0091_14,person,61,784,815,171,236,2015
110926_0091_18,person,61,175,212,179,241,2294
110926_0091_19,person,61,759,778,183,215,608
110926_0091_20,person,61,140,173,189,256,2211
110926_0091_0,person,62,188,231,162,280,5074
110926_0091_2,person,62,372,391,171,226,1045
110926_0091_5,person,62,442,465,169,221,1196
110926_0091_6,person,62,792,824,171,243,2304
110926_0091_7,person,62,864,887,173,233,1380
110926_0091_8,person,62,349,368,183,225,798
110926_0091_9,umbrella,62,776,819,154,173,817
110926_0091_12,person,62,726,747,173,221,1008
110926_0091_13,person,62,77,114,184,232,1776
110926_0091_14,person,62,878,900,169,236,1474
110926_0091_15,person,62,402,423,172,205,693
110926_0091_16,car,62,526,569,176,196,860
110926_0091_17,person,62,720,740,174,210,720
110926_0091_0,person,63,156,206,155,288,6650
110926_0091_2,person,63,795,827,168,246,2496
110926_0091_4,person,63,362,384,169,227,1276
110926_0091_6,bus,63,573,629,157,200,2408
110926_0091_7,person,63,434,459,166,221,1375
110926_0091_8,person,63,338,355,190,223,561
110926_0091_9,person,63,732,751,170,224,1026
110926_0091_10,person,63,877,902,169,237,1700
110926_0091_11,umbrella,63,12,185,117,169,8996
110926_0091_12,person,63,872,891,175,234,1121
110926_0091_13,car,63,520,561,177,193,656
110926_0091_14,person,63,742,757,179,225,690
110926_0091_0,person,64,118,174,153,294,7896
110926_0091_1,person,64,801,839,168,252,3192
110926_0091_3,person,64,354,378,169,228,1416
110926_0091_4,person,64,428,454,162,220,1508
110926_0091_5,person,64,884,910,171,238,1742
110926_0091_6,person,64,740,756,170,224,864
110926_0091_8,person,64,326,348,186,221,770
110926_0091_9,umbrella,64,3,160,113,167,8478
110926_0091_10,bus,64,574,626,155,200,2340
110926_0091_11,person,64,719,734,175,203,420
110926_0091_12,vase,64,1087,1182,284,374,8550
110926_0091_13,umbrella,64,179,283,122,148,2704
110926_0091_14,person,64,24,56,183,225,1344
110926_0091_0,person,65,807,845,167,256,3382
110926_0091_1,person,65,80,137,151,303,8664
110926_0091_2,person,65,342,367,168,228,1500
110926_0091_3,person,65,739,759,164,226,1240
110926_0091_4,person,65,897,921,172,239,1608
110926_0091_6,umbrella,65,0,135,108,177,9315
110926_0091_7,person,65,720,734,168,203,490
110926_0091_9,person,65,317,337,183,221,760
110926_0091_10,person,65,421,448,157,223,1782
110926_0091_11,bus,65,566,627,152,197,2745
110926_0091_12,umbrella,65,156,264,118,148,3240
110926_0091_13,person,65,385,407,169,205,792
110926_0091_14,person,65,770,797,178,223,1215
110926_0091_15,bench,65,932,982,213,272,2950
110926_0091_16,person,65,881,901,170,234,1280
110926_0091_17,person,65,162,196,180,230,1700
110926_0091_1,person,66,33,99,144,307,10758
110926_0091_2,person,66,331,358,164,230,1782
110926_0091_3,person,66,815,855,165,259,3760
110926_0091_4,person,66,743,764,165,228,1323
110926_0091_5,person,66,905,933,162,241,2212
110926_0091_7,bus,66,559,623,149,195,2944
110926_0091_8,person,66,414,437,162,221,1357
110926_0091_9,person,66,889,915,165,236,1846
110926_0091_10,person,66,720,734,171,200,406
110926_0091_11,person,66,305,330,181,221,1000
110926_0091_12,person,66,749,775,174,223,1274
110926_0091_13,person,66,142,184,178,228,2100
110926_0091_1,person,67,0,50,152,327,8750
110926_0091_2,person,67,895,920,156,240,2100
110926_0091_3,bicycle,67,831,871,212,260,1920
110926_0091_4,person,67,919,945,164,242,2028
110926_0091_5,person,67,744,765,161,229,1428
110926_0091_6,person,67,827,872,161,256,4275
110926_0091_7,person,67,326,345,169,229,1140
110926_0091_8,truck,67,558,619,148,197,2989
110926_0091_9,person,67,295,318,185,220,805
110926_0091_10,person,67,396,423,164,223,1593
110926_0091_11,person,67,1081,1108,165,228,1701
110926_0091_12,person,67,719,732,173,200,351
110926_0091_14,person,67,369,391,171,208,814
110926_0091_0,person,68,905,932,161,243,2214
110926_0091_1,person,68,930,959,168,250,2378
110926_0091_2,person,68,835,887,162,264,5304
110926_0091_3,person,68,313,337,168,229,1464
110926_0091_4,person,68,746,768,161,236,1650
110926_0091_5,person,68,283,309,186,227,1066
110926_0091_6,truck,68,555,617,152,199,2914
110926_0091_7,person,68,376,403,166,224,1566
110926_0091_8,person,68,1109,1157,162,233,3408
110926_0091_9,person,68,719,736,169,202,561
110926_0091_10,person,68,857,890,169,252,2739
110926_0091_11,person,68,754,781,169,232,1701
110926_0091_12,person,68,1030,1061,202,240,1178
110926_0091_13,person,68,359,378,174,207,627
110926_0091_15,bicycle,68,840,883,215,266,2193
110926_0091_0,person,69,300,324,164,240,1824
110926_0091_1,person,69,941,971,167,251,2520
110926_0091_2,person,69,853,904,156,270,5814
110926_0091_3,person,69,751,777,164,236,1872
110926_0091_4,bicycle,69,856,902,216,273,2622
110926_0091_5,person,69,385,406,171,232,1281
110926_0091_6,person,69,916,943,172,248,2052
110926_0091_7,truck,69,551,614,151,201,3150
110926_0091_8,person,69,717,736,176,204,532
110926_0091_9,bus,69,549,618,152,202,3450
110926_0091_10,person,69,1135,1195,162,239,4620
110926_0091_11,person,69,270,293,190,228,874
110926_0091_12,bicycle,69,849,903,165,272,5778
110926_0091_13,bench,69,1037,1096,253,308,3245
110926_0091_14,umbrella,69,40,195,112,157,6975
110926_0091_15,person,69,1048,1102,205,278,3942
110926_0091_0,person,70,752,779,169,243,1998
110926_0091_1,person,70,858,920,160,283,7626
110926_0091_2,person,70,930,959,168,257,2581
110926_0091_3,person,70,955,989,160,261,3434
110926_0091_4,person,70,287,314,171,241,1890
110926_0091_5,person,70,255,280,191,234,1075
110926_0091_6,bus,70,549,613,154,204,3200
110926_0091_7,person,70,1197,1238,168,249,3321
110926_0091_8,person,70,716,736,176,206,600
110926_0091_9,person,70,1157,1206,166,241,3675
110926_0091_10,person,70,367,395,175,237,1736
110926_0091_11,bicycle,70,863,916,223,284,3233
110926_0091_0,person,71,973,1005,164,268,3328
110926_0091_1,person,71,270,302,172,246,2368
110926_0091_2,person,71,758,785,161,244,2241
110926_0091_3,person,71,879,942,161,291,8190
110926_0091_4,person,71,943,974,164,258,2914
110926_0091_5,person,71,1123,1222,215,330,11385
110926_0091_6,person,71,1195,1241,171,251,3680
110926_0091_7,bus,71,547,612,152,204,3380
110926_0091_8,truck,71,546,612,153,203,3300
110926_0091_9,bench,71,1102,1185,256,340,6972
110926_0091_10,person,71,360,388,178,241,1764
110926_0091_11,person,71,25,53,189,220,868
110926_0091_12,person,71,240,267,196,234,1026
110926_0091_13,person,71,528,545,171,207,612
110926_0091_14,person,71,717,734,176,207,527
110926_0091_0,person,72,895,959,158,293,8640
110926_0091_1,person,72,259,290,170,251,2511
110926_0091_2,person,72,762,793,161,248,2697
110926_0091_3,person,72,991,1025,162,271,3706
110926_0091_4,person,72,957,995,163,264,3838
110926_0091_5,person,72,1172,1241,220,306,5934
110926_0091_6,truck,72,543,608,152,201,3185
110926_0091_7,person,72,223,250,195,236,1107
110926_0091_8,person,72,342,374,171,242,2272
110926_0091_9,bench,72,1156,1242,271,361,7740
110926_0091_10,person,72,0,34,190,244,1836
110926_0091_11,bicycle,72,904,965,227,298,4331
110926_0091_12,person,72,717,734,177,207,510
110926_0091_13,person,72,35,60,190,221,775
110926_0091_14,person,72,505,531,171,209,988
110926_0091_0,person,73,243,275,167,253,2752
110926_0091_1,person,73,913,992,154,303,11771
110926_0091_2,person,73,1010,1049,166,273,4173
110926_0091_3,person,73,764,794,154,253,2970
110926_0091_4,truck,73,542,605,153,202,3087
110926_0091_5,person,73,208,235,196,234,1026
110926_0091_6,person,73,983,1013,162,266,3120
110926_0091_7,bicycle,73,915,991,230,307,5852
110926_0091_8,bus,73,542,607,154,204,3250
110926_0091_9,person,73,506,528,170,210,880
110926_0091_10,person,73,495,520,170,212,1050
110926_0091_0,person,74,227,259,167,257,2880
110926_0091_1,person,74,942,1026,154,311,13188
110926_0091_2,person,74,1032,1074,165,279,4788
110926_0091_3,person,74,767,806,154,256,3978
110926_0091_4,person,74,308,336,176,251,2100
110926_0091_5,person,74,188,221,196,238,1386
110926_0091_6,truck,74,538,602,151,203,3328
110926_0091_7,bicycle,74,946,1023,163,318,11935
110926_0091_8,person,74,814,842,191,241,1400
110926_0091_9,person,74,715,734,177,206,551
110926_0091_10,bus,74,536,599,151,204,3339
110926_0091_0,person,75,206,244,174,259,3230
110926_0091_1,person,75,775,813,163,256,3534
110926_0091_2,person,75,980,1068,154,321,14696
110926_0091_3,person,75,1063,1105,164,289,5250
110926_0091_4,bus,75,532,599,153,205,3484
110926_0091_5,bicycle,75,979,1064,235,331,8160
110926_0091_6,person,75,818,845,185,246,1647
110926_0091_7,truck,75,533,595,152,205,3286
110926_0091_8,person,75,289,321,179,257,2496
110926_0091_9,person,75,715,731,177,207,480
110926_0091_10,person,75,171,205,196,239,1462
110926_0091_11,person,75,367,397,177,214,1110
110926_0091_0,person,76,190,226,166,264,3528
110926_0091_1,person,76,1022,1116,151,339,17672
110926_0091_2,person,76,149,186,195,239,1628
110926_0091_3,person,76,783,822,163,253,3510
110926_0091_4,person,76,480,507,170,215,1215
110926_0091_5,umbrella,76,818,885,146,172,1742
110926_0091_6,person,76,775,799,179,247,1632
110926_0091_7,person,76,0,39,191,257,2574
110926_0091_8,person,76,271,309,175,258,3154
110926_0091_9,bus,76,527,604,151,203,4004
110926_0091_11,person,76,1066,1137,155,320,11715
110926_0091_12,person,76,824,849,190,250,1500
110926_0091_0,person,77,173,207,167,264,3298
110926_0091_1,person,77,1078,1183,151,352,21105
110926_0091_2,person,77,799,835,160,276,4176
110926_0091_3,person,77,131,167,196,246,1800
110926_0091_4,umbrella,77,828,896,146,174,1904
110926_0091_5,person,77,1072,1125,159,315,8268
110926_0091_6,person,77,255,293,164,262,3724
110926_0091_7,person,77,474,502,171,218,1316
110926_0091_8,person,77,778,804,174,251,2002
110926_0091_9,bus,77,521,598,153,205,4004
110926_0091_10,person,77,353,384,177,216,1209
110926_0091_11,person,77,1131,1185,142,339,10638
110926_0091_12,bench,77,848,907,218,269,3009
110926_0091_13,person,77,832,865,172,258,2838
110926_0091_0,person,78,1120,1168,162,300,6624
110926_0091_1,person,78,150,187,172,273,3737
110926_0091_2,person,78,1131,1241,150,362,23320
110926_0091_3,person,78,807,847,164,289,5000
110926_0091_4,person,78,786,810,184,255,1704
110926_0091_5,person,78,229,268,179,270,3549
110926_0091_6,bicycle,78,1169,1240,269,372,7313
110926_0091_7,person,78,106,146,201,251,2000
110926_0091_8,person,78,464,487,172,222,1150
110926_0091_9,umbrella,78,838,906,146,172,1768
110926_0091_10,bench,78,1,68,195,262,4489
110926_0091_11,truck,78,520,601,152,208,4536
110926_0091_12,person,78,595,619,161,208,1128
110926_0091_13,person,78,790,825,170,279,3815
110926_0091_0,person,79,1160,1219,161,309,8732
110926_0091_1,person,79,127,166,176,283,4173
110926_0091_2,person,79,820,867,162,293,6157
110926_0091_3,truck,79,515,591,153,210,4332
110926_0091_4,person,79,791,819,188,260,2016
110926_0091_5,person,79,205,243,171,277,4028
110926_0091_6,person,79,83,120,205,256,1887
110926_0091_7,person,79,1215,1242,160,334,4698
110926_0091_9,person,79,601,619,174,208,612
110926_0091_10,person,79,0,38,196,262,2508
110926_0091_12,person,79,454,483,173,225,1508
110926_0091_13,umbrella,79,844,918,148,175,1998
110926_0091_14,bench,79,0,40,196,264,2720
110926_0091_16,person,79,342,373,181,223,1302
110926_0091_17,bench,79,856,935,210,276,5214
110926_0091_0,person,80,97,151,175,284,5886
110926_0091_1,person,80,1211,1241,162,324,4860
110926_0091_2,person,80,803,825,206,265,1298
110926_0091_3,truck,80,515,591,154,211,4332
110926_0091_4,person,80,836,883,167,301,6298
110926_0091_5,person,80,175,216,176,285,4469
110926_0091_6,umbrella,80,858,933,148,174,1950
110926_0091_7,person,80,445,470,169,228,1475
110926_0091_8,person,80,458,480,173,225,1144
110926_0091_9,person,80,53,95,205,259,2268
110926_0091_10,person,80,605,624,171,211,760
110926_0091_12,person,80,329,365,180,224,1584
110926_0091_14,person,80,825,859,168,292,4216
110926_0091_15,person,80,714,732,181,217,648
110926_0091_0,person,81,63,124,179,290,6771
110926_0091_1,person,81,814,841,205,270,1755
110926_0091_2,person,81,852,903,159,316,8007
110926_0091_3,person,81,144,190,174,291,5382
110926_0091_4,person,81,433,456,170,230,1380
110926_0091_5,truck,81,509,583,152,210,4292
