ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0020_2,car,24,419,492,183,243,4380
110926_0020_3,truck,24,471,532,154,231,4697
110926_0020_4,car,24,474,540,160,229,4554
110926_0020_5,person,24,471,531,153,230,4620
110926_0020_0,car,25,2,301,216,370,46046
110926_0020_1,car,25,524,583,183,229,2714
110926_0020_2,person,25,957,1016,141,265,7316
110926_0020_3,car,25,477,546,161,230,4761
110926_0020_4,truck,25,468,531,154,235,5103
110926_0020_5,car,25,418,490,181,243,4464
110926_0020_0,car,26,2,290,218,370,43776
110926_0020_1,person,26,952,1016,145,271,8064
110926_0020_2,car,26,523,583,186,233,2820
110926_0020_3,car,26,414,487,185,242,4161
110926_0020_4,car,26,475,541,160,232,4752
110926_0020_5,truck,26,469,531,153,231,4836
110926_0020_6,car,26,526,580,176,207,1674
110926_0020_0,car,27,1,279,220,370,41700
110926_0020_1,car,27,521,581,184,234,3000
110926_0020_2,car,27,412,485,185,244,4307
110926_0020_3,car,27,487,558,164,234,4970
110926_0020_4,truck,27,468,530,155,234,4898
110926_0020_5,car,27,468,529,154,233,4819
110926_0020_6,person,27,944,1009,152,271,7735
110926_0020_0,car,28,2,266,222,370,39072
110926_0020_1,car,28,520,583,183,235,3276
110926_0020_2,car,28,409,483,185,244,4366
110926_0020_3,car,28,466,528,154,234,4960
110926_0020_4,truck,28,466,530,155,236,5184
110926_0020_5,person,28,938,1008,151,266,8050
110926_0020_0,car,29,0,254,224,369,36830
110926_0020_1,car,29,518,582,182,236,3456
110926_0020_2,car,29,407,483,186,246,4560
110926_0020_3,person,29,928,989,150,257,6527
110926_0020_4,car,29,465,528,152,235,5229
110926_0020_5,truck,29,464,529,153,238,5525
110926_0020_0,car,30,0,240,226,367,33840
110926_0020_1,car,30,518,581,181,236,3465
110926_0020_2,car,30,405,482,184,246,4774
110926_0020_3,person,30,920,981,150,261,6771
110926_0020_4,truck,30,464,527,152,239,5481
110926_0020_5,car,30,465,528,149,237,5544
110926_0020_0,car,31,2,227,227,368,31725
110926_0020_1,car,31,516,581,176,240,4160
110926_0020_2,person,31,915,978,154,261,6741
110926_0020_3,car,31,400,483,184,247,5229
110926_0020_4,truck,31,461,529,151,238,5916
110926_0020_5,car,31,463,528,149,235,5590
110926_0020_0,car,32,400,484,185,247,5208
110926_0020_1,car,32,513,584,179,241,4402
110926_0020_2,car,32,1,211,230,369,29190
110926_0020_3,person,32,906,964,152,254,5916
110926_0020_4,truck,32,461,529,151,237,5848
110926_0020_5,car,32,463,529,149,235,5676
110926_0020_6,car,32,409,528,163,243,9520
110926_0020_0,car,33,0,196,233,370,26852
110926_0020_1,car,33,399,483,186,247,5124
110926_0020_2,car,33,512,582,180,244,4480
110926_0020_3,truck,33,460,527,150,238,5896
110926_0020_4,car,33,461,528,150,238,5896
110926_0020_5,person,33,899,943,158,254,4224
110926_0020_0,car,34,509,582,183,244,4453
110926_0020_1,car,34,0,178,237,370,23674
110926_0020_2,car,34,398,482,186,248,5208
110926_0020_3,truck,34,457,528,148,241,6603
110926_0020_4,car,34,459,527,148,240,6256
110926_0020_0,car,35,508,582,180,245,4810
110926_0020_1,car,35,393,484,185,249,5824
110926_0020_2,person,35,888,933,153,253,4500
110926_0020_3,truck,35,455,525,148,242,6580
110926_0020_4,car,35,0,160,247,371,19840
110926_0020_5,car,35,456,524,147,243,6528
110926_0020_0,car,36,504,581,180,246,5082
110926_0020_1,car,36,390,483,185,251,6138
110926_0020_2,person,36,880,928,153,249,4608
110926_0020_3,car,36,1,140,259,371,15568
110926_0020_4,truck,36,454,525,147,235,6248
110926_0020_5,car,36,454,524,149,244,6650
110926_0020_6,bus,36,455,526,147,228,5751
110926_0020_0,car,37,502,581,181,247,5214
110926_0020_1,car,37,388,478,185,251,5940
110926_0020_2,car,37,1,122,276,371,11495
110926_0020_3,person,37,875,923,151,248,4656
110926_0020_4,truck,37,454,525,146,233,6177
110926_0020_5,car,37,452,538,151,243,7912
110926_0020_0,car,38,500,581,181,249,5508
110926_0020_1,car,38,384,476,184,254,6440
110926_0020_2,truck,38,454,525,146,236,6390
110926_0020_3,person,38,870,915,153,244,4095
110926_0020_4,car,38,0,95,287,371,7980
110926_0020_5,car,38,453,528,148,243,7125
110926_0020_6,car,38,403,519,169,246,8932
110926_0020_0,car,39,497,581,180,252,6048
110926_0020_1,car,39,384,475,185,255,6370
110926_0020_2,car,39,0,83,293,372,6557
110926_0020_3,truck,39,451,524,146,232,6278
110926_0020_4,person,39,864,906,154,231,3234
110926_0020_5,car,39,451,542,151,246,8645
110926_0020_0,car,40,493,583,191,255,5760
110926_0020_1,car,40,379,474,185,256,6745
110926_0020_2,truck,40,449,524,146,234,6600
110926_0020_3,car,40,0,60,302,373,4260
110926_0020_4,person,40,859,904,156,249,4185
110926_0020_5,car,40,449,524,145,239,7050
110926_0020_0,car,41,491,581,192,257,5850
110926_0020_1,car,41,375,473,185,257,7056
110926_0020_2,truck,41,448,525,147,240,7161
110926_0020_3,car,41,447,527,144,246,8160
110926_0020_4,person,41,854,892,156,249,3534
110926_0020_0,car,42,487,579,189,258,6348
110926_0020_1,car,42,375,473,186,257,6958
110926_0020_2,truck,42,447,524,146,237,7007
110926_0020_3,car,42,449,525,148,245,7372
110926_0020_0,car,43,482,579,187,260,7081
110926_0020_1,car,43,370,472,187,259,7344
110926_0020_2,truck,43,445,525,146,240,7520
110926_0020_3,car,43,449,543,155,251,9024
110926_0020_0,car,44,479,577,190,261,6958
110926_0020_1,car,44,367,471,187,260,7592
110926_0020_2,truck,44,445,525,146,239,7440
110926_0020_3,car,44,451,547,158,251,8928
110926_0020_4,person,44,838,872,161,239,2652
110926_0020_0,car,45,480,575,187,262,7125
110926_0020_1,car,45,364,468,187,260,7592
110926_0020_2,truck,45,441,524,145,242,8051
110926_0020_0,car,46,476,574,187,264,7546
110926_0020_1,car,46,367,466,188,260,7128
110926_0020_2,truck,46,440,523,145,237,7636
110926_0020_0,car,47,473,573,187,267,8000
110926_0020_1,car,47,363,463,189,260,7100
110926_0020_2,truck,47,440,522,146,239,7626
110926_0020_3,person,47,825,859,155,233,2652
110926_0020_0,car,48,468,573,186,270,8820
110926_0020_1,car,48,358,461,189,261,7416
110926_0020_2,truck,48,437,523,144,247,8858
110926_0020_0,car,49,464,573,184,269,9265
110926_0020_1,car,49,356,461,187,261,7770
110926_0020_2,person,49,814,848,153,232,2686
110926_0020_3,truck,49,437,521,145,243,8232
110926_0020_0,car,50,463,573,186,274,9680
110926_0020_1,car,50,358,465,187,262,8025
110926_0020_2,person,50,809,843,156,242,2924
110926_0020_3,truck,50,439,521,145,233,7216
110926_0020_0,car,51,460,572,188,274,9632
110926_0020_1,car,51,356,465,187,263,8284
110926_0020_2,truck,51,439,522,145,225,6640
110926_0020_3,person,51,806,836,158,229,2130
110926_0020_0,car,52,454,571,188,276,10296
110926_0020_1,car,52,355,460,188,263,7875
110926_0020_2,truck,52,438,521,145,221,6308
110926_0020_0,car,53,452,569,188,276,10296
110926_0020_1,car,53,351,458,187,264,8239
110926_0020_2,truck,53,439,520,145,219,5994
110926_0020_0,car,54,449,571,186,279,11346
110926_0020_1,car,54,346,455,188,267,8611
110926_0020_2,truck,54,438,519,145,220,6075
110926_0020_0,car,55,444,571,188,280,11684
110926_0020_1,car,55,345,452,188,267,8453
110926_0020_2,truck,55,437,520,145,220,6225
110926_0020_0,car,56,441,571,187,282,12350
110926_0020_1,car,56,340,451,187,269,9102
110926_0020_2,truck,56,434,519,146,217,6035
110926_0020_0,car,57,435,571,187,284,13192
110926_0020_1,car,57,341,447,188,266,8268
110926_0020_2,truck,57,435,518,146,219,6059
110926_0020_0,car,58,432,570,188,286,13524
110926_0020_1,car,58,335,445,190,266,8360
110926_0020_2,truck,58,433,517,145,225,6720
110926_0020_0,car,59,429,569,188,288,14000
110926_0020_1,car,59,336,443,190,264,7918
110926_0020_2,truck,59,433,517,144,222,6552
110926_0020_0,car,60,424,569,188,289,14645
110926_0020_1,car,60,336,442,189,268,8374
110926_0020_2,truck,60,430,517,145,225,6960
110926_0020_3,person,60,768,794,161,222,1586
110926_0020_0,car,61,419,568,187,289,15198
110926_0020_1,car,61,336,444,189,265,8208
110926_0020_2,truck,61,428,516,144,224,7040
110926_0020_3,car,61,423,519,142,242,9600
110926_0020_0,car,62,416,567,187,291,15704
110926_0020_1,car,62,331,449,187,269,9676
110926_0020_2,truck,62,431,515,143,216,6132
110926_0020_3,truck,62,362,523,141,263,19642
110926_0020_0,car,63,412,567,186,291,16275
110926_0020_1,truck,63,358,522,139,264,20500
110926_0020_2,car,63,337,475,178,272,12972
110926_0020_3,truck,63,428,512,143,210,5628
110926_0020_0,car,64,407,567,186,294,17280
110926_0020_1,truck,64,337,528,139,270,25021
110926_0020_0,car,65,402,565,186,295,17767
110926_0020_1,truck,65,332,519,142,271,24123
110926_0020_0,car,66,398,564,186,297,18426
110926_0020_1,truck,66,429,511,143,201,4756
110926_0020_2,car,66,332,450,185,268,9794
110926_0020_0,car,67,394,564,185,301,19720
110926_0020_1,car,67,325,434,192,274,8938
110926_0020_2,truck,67,430,511,144,197,4293
110926_0020_0,car,68,386,563,188,301,20001
110926_0020_1,truck,68,430,516,144,202,4988
110926_0020_2,car,68,328,435,190,273,8881
110926_0020_0,car,69,382,562,188,301,20340
110926_0020_1,car,69,320,430,194,276,9020
110926_0020_2,truck,69,429,520,144,203,5369
110926_0020_0,car,70,380,560,184,304,21600
110926_0020_1,car,70,320,427,192,279,9309
110926_0020_0,car,71,375,560,165,306,26085
110926_0020_1,car,71,319,430,193,281,9768
110926_0020_0,car,72,365,560,168,309,27495
110926_0020_1,car,72,316,425,193,277,9156
110926_0020_0,car,73,363,557,170,310,27160
110926_0020_1,car,73,313,421,191,271,8640
110926_0020_0,car,74,355,556,184,311,25527
110926_0020_1,car,74,313,425,193,270,8624
110926_0020_0,car,75,348,556,151,314,33904
110926_0020_0,car,76,341,555,179,318,29746
110926_0020_1,person,76,725,742,163,203,680
110926_0020_2,truck,76,330,555,145,315,38250
110926_0020_3,car,76,518,553,175,209,1190
110926_0020_0,car,77,334,553,137,317,39420
110926_0020_1,truck,77,334,551,139,315,38192
110926_0020_0,car,78,330,551,141,320,39559
110926_0020_0,car,79,324,548,140,322,40768
110926_0020_0,car,80,317,546,142,324,41678
110926_0020_1,person,80,426,458,207,236,928
110926_0020_0,car,81,310,545,146,329,43005
110926_0020_1,truck,81,309,545,142,330,44368
110926_0020_0,car,82,306,543,189,331,33654
110926_0020_1,car,82,518,549,175,211,1116
110926_0020_0,car,83,299,544,180,334,37730
110926_0020_1,car,83,516,549,178,211,1089
110926_0020_0,car,84,290,540,173,336,40750
110926_0020_1,car,84,513,549,177,210,1188
110926_0020_2,truck,84,290,540,145,334,47250
110926_0020_0,car,85,280,539,179,339,41440
110926_0020_1,car,85,513,549,178,210,1152
110926_0020_2,truck,85,416,523,144,203,6313
