ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0057_8,car,8,329,377,188,217,1392
110926_0057_0,car,9,526,738,175,367,40704
110926_0057_2,car,9,257,353,185,221,3456
110926_0057_3,car,9,97,183,195,227,2752
110926_0057_4,car,9,359,430,182,212,2130
110926_0057_8,car,9,422,459,177,202,925
110926_0057_0,car,10,526,738,174,368,41128
110926_0057_1,car,10,231,330,188,222,3366
110926_0057_3,car,10,82,162,195,228,2640
110926_0057_5,car,10,342,413,182,214,2272
110926_0057_7,car,10,418,460,176,202,1092
110926_0057_0,car,11,526,738,175,368,40916
110926_0057_1,car,11,207,309,189,224,3570
110926_0057_3,car,11,329,393,185,215,1920
110926_0057_6,car,11,416,461,177,202,1125
110926_0057_7,car,11,377,406,184,209,725
110926_0057_9,car,11,62,144,199,230,2542
110926_0057_0,car,12,526,738,174,368,41128
110926_0057_1,car,12,182,283,191,225,3434
110926_0057_3,car,12,312,379,184,215,2077
110926_0057_6,car,12,359,384,185,211,650
110926_0057_7,car,12,417,460,178,202,1032
110926_0057_8,car,12,52,125,198,230,2336
110926_0057_9,car,12,382,416,183,203,680
110926_0057_0,car,13,526,738,174,367,40916
110926_0057_1,car,13,161,261,190,225,3500
110926_0057_3,car,13,295,356,186,216,1830
110926_0057_5,car,13,26,107,201,233,2592
110926_0057_6,car,13,342,368,186,211,650
110926_0057_8,car,13,375,411,181,203,792
110926_0057_9,car,13,417,460,178,202,1032
110926_0057_0,car,14,526,738,174,367,40916
110926_0057_1,car,14,139,239,192,227,3500
110926_0057_2,car,14,276,342,184,217,2178
110926_0057_4,car,14,8,89,202,235,2673
110926_0057_6,car,14,375,411,180,203,828
110926_0057_8,car,14,417,460,177,202,1075
110926_0057_9,car,14,325,349,187,212,600
110926_0057_10,car,14,208,246,192,220,1064
110926_0057_0,car,15,526,738,174,368,41128
110926_0057_1,car,15,118,218,191,228,3700
110926_0057_3,car,15,260,331,186,218,2272
110926_0057_5,car,15,308,335,188,214,702
110926_0057_7,car,15,373,415,178,204,1092
110926_0057_8,car,15,417,459,178,202,1008
110926_0057_10,car,15,0,72,202,235,2376
110926_0057_0,car,16,527,738,174,368,40934
110926_0057_2,car,16,245,311,186,217,2046
110926_0057_5,car,16,99,197,197,228,3038
110926_0057_6,car,16,417,460,178,202,1032
110926_0057_7,car,16,0,52,204,233,1508
110926_0057_8,car,16,289,313,188,215,648
110926_0057_9,car,16,372,414,178,203,1050
110926_0057_0,car,17,527,738,174,367,40723
110926_0057_1,car,17,225,295,188,219,2170
110926_0057_4,car,17,0,30,207,232,750
110926_0057_6,car,17,83,176,195,228,3069
110926_0057_7,car,17,417,460,177,202,1075
110926_0057_8,car,17,271,296,191,214,575
110926_0057_9,car,17,372,413,179,203,984
110926_0057_0,car,18,526,738,174,368,41128
110926_0057_2,car,18,207,277,190,218,1960
110926_0057_5,car,18,0,13,209,232,299
110926_0057_6,car,18,251,279,191,217,728
110926_0057_7,car,18,62,153,198,230,2912
110926_0057_8,car,18,417,460,178,202,1032
110926_0057_9,car,18,373,414,181,203,902
110926_0057_0,car,19,526,738,175,367,40704
110926_0057_2,car,19,191,262,191,220,2059
110926_0057_5,car,19,62,131,199,230,2139
110926_0057_6,car,19,417,460,178,202,1032
110926_0057_8,car,19,237,262,193,216,575
110926_0057_0,car,20,526,738,175,367,40704
110926_0057_3,car,20,217,246,194,218,696
110926_0057_5,car,20,173,220,194,222,1316
110926_0057_6,car,20,417,460,178,202,1032
110926_0057_8,car,20,373,415,181,203,924
110926_0057_0,car,21,526,738,174,367,40916
110926_0057_4,car,21,201,227,195,219,624
110926_0057_5,car,21,160,225,192,221,1885
110926_0057_6,car,21,417,460,178,202,1032
110926_0057_8,car,21,373,414,181,203,902
110926_0057_0,car,22,526,738,174,368,41128
110926_0057_2,car,22,139,208,192,221,2001
110926_0057_5,car,22,175,210,192,220,980
110926_0057_6,car,22,417,460,178,202,1032
110926_0057_7,car,22,0,77,203,234,2387
110926_0057_9,car,22,373,414,182,203,861
110926_0057_0,car,23,526,738,174,368,41128
110926_0057_1,car,23,121,195,194,224,2220
110926_0057_5,car,23,417,460,178,202,1032
110926_0057_6,car,23,372,414,182,203,882
110926_0057_0,car,24,526,738,174,368,41128
110926_0057_2,car,24,106,175,196,225,2001
110926_0057_3,car,24,0,34,208,233,850
110926_0057_6,car,24,417,460,178,202,1032
110926_0057_7,car,24,374,413,182,203,819
110926_0057_8,car,24,145,174,196,221,725
110926_0057_10,car,24,335,371,187,205,648
110926_0057_0,car,25,526,738,174,367,40916
110926_0057_2,car,25,90,158,197,226,1972
110926_0057_4,car,25,0,16,212,233,336
110926_0057_6,car,25,418,460,179,202,966
110926_0057_7,car,25,375,413,182,203,798
110926_0057_0,car,26,526,738,175,367,40704
110926_0057_2,car,26,81,142,199,227,1708
110926_0057_5,car,26,418,460,178,202,1008
110926_0057_7,car,26,374,414,182,203,840
110926_0057_0,car,27,524,739,173,368,41925
110926_0057_3,car,27,91,123,199,225,832
110926_0057_5,car,27,418,460,179,202,966
110926_0057_7,car,27,376,414,183,203,760
110926_0057_0,car,28,526,738,175,367,40704
110926_0057_4,car,28,82,109,201,226,675
110926_0057_5,car,28,418,459,179,202,943
110926_0057_6,car,28,376,413,183,203,740
110926_0057_0,car,29,526,738,174,368,41128
110926_0057_4,car,29,62,94,202,228,832
110926_0057_5,car,29,417,459,179,202,966
110926_0057_6,car,29,376,413,183,203,740
110926_0057_8,car,29,29,95,204,230,1716
110926_0057_0,car,30,526,737,175,368,40723
110926_0057_3,car,30,11,82,204,230,1846
110926_0057_5,car,30,320,368,179,206,1296
110926_0057_6,car,30,48,80,205,227,704
110926_0057_7,car,30,418,459,179,202,943
110926_0057_8,car,30,375,412,183,203,740
110926_0057_0,car,31,526,738,175,368,40916
110926_0057_3,car,31,22,63,205,229,984
110926_0057_5,car,31,311,362,181,206,1275
110926_0057_6,car,31,417,460,178,202,1032
110926_0057_7,car,31,375,413,182,203,798
110926_0057_0,car,32,527,738,175,367,40512
110926_0057_3,car,32,2,50,207,231,1152
110926_0057_5,car,32,418,460,179,202,966
110926_0057_6,car,32,376,413,182,203,777
110926_0057_8,car,32,309,361,178,205,1404
110926_0057_0,car,33,526,738,175,368,40916
110926_0057_2,car,33,0,34,207,231,816
110926_0057_5,car,33,418,459,180,202,902
110926_0057_6,car,33,376,413,182,203,777
110926_0057_8,car,33,1214,1241,139,208,1863
110926_0057_9,car,33,302,341,184,207,897
110926_0057_0,car,34,526,738,174,367,40916
110926_0057_2,car,34,0,18,208,229,378
110926_0057_5,truck,34,1180,1241,133,217,5124
110926_0057_6,car,34,417,459,179,202,966
110926_0057_8,car,34,376,414,183,203,760
110926_0057_9,bus,34,1181,1242,134,217,5063
110926_0057_0,car,35,526,738,175,368,40916
110926_0057_2,bus,35,1149,1241,134,217,7636
110926_0057_5,car,35,417,459,179,202,966
110926_0057_7,car,35,377,413,183,203,720
110926_0057_0,car,36,526,738,174,368,41128
110926_0057_1,truck,36,1117,1242,132,216,10500
110926_0057_5,car,36,418,459,179,202,943
110926_0057_7,car,36,377,414,184,203,703
110926_0057_0,car,37,526,738,174,368,41128
110926_0057_1,truck,37,1088,1241,91,218,19431
110926_0057_5,car,37,418,459,178,202,984
110926_0057_7,car,37,377,413,183,203,720
110926_0057_0,car,38,526,738,174,367,40916
110926_0057_1,truck,38,1058,1241,72,218,26718
110926_0057_5,car,38,418,459,179,202,943
110926_0057_6,car,38,376,414,182,203,798
110926_0057_0,car,39,527,738,175,367,40512
110926_0057_1,truck,39,1030,1240,82,217,28350
110926_0057_5,car,39,418,459,178,202,984
110926_0057_6,car,39,377,414,182,203,777
110926_0057_0,car,40,527,738,174,368,40934
110926_0057_1,truck,40,1002,1240,75,218,34034
110926_0057_5,car,40,419,458,178,202,936
110926_0057_6,car,40,376,413,182,203,777
110926_0057_0,car,41,524,739,173,368,41925
110926_0057_2,truck,41,968,1226,95,218,31734
110926_0057_4,car,41,422,457,179,201,770
110926_0057_6,car,41,377,413,183,203,720
110926_0057_0,car,42,524,739,173,368,41925
110926_0057_1,truck,42,953,1198,121,218,23765
110926_0057_4,car,42,422,457,179,201,770
110926_0057_6,car,42,377,413,183,203,720
110926_0057_0,car,43,527,738,175,368,40723
110926_0057_2,truck,43,922,1162,120,217,23280
110926_0057_4,car,43,421,458,179,201,814
110926_0057_6,car,43,377,413,183,203,720
110926_0057_0,car,44,526,738,174,368,41128
110926_0057_4,car,44,420,457,178,201,851
110926_0057_5,car,44,376,413,183,203,740
110926_0057_6,truck,44,900,1137,119,219,23700
110926_0057_0,car,45,526,738,174,368,41128
110926_0057_2,truck,45,876,1091,118,219,21715
110926_0057_5,car,45,419,458,178,202,936
110926_0057_6,car,45,376,413,183,203,740
110926_0057_0,car,46,526,738,175,367,40704
110926_0057_1,truck,46,851,1068,118,218,21700
110926_0057_5,car,46,419,458,178,201,897
110926_0057_6,car,46,377,412,183,203,700
110926_0057_0,car,47,526,738,175,368,40916
110926_0057_2,truck,47,828,1034,126,217,18746
110926_0057_5,car,47,420,458,178,201,874
110926_0057_7,car,47,377,412,183,203,700
110926_0057_0,car,48,526,738,175,368,40916
110926_0057_2,truck,48,809,1005,124,217,18228
110926_0057_5,car,48,420,457,179,201,814
110926_0057_7,car,48,377,412,183,203,700
110926_0057_0,car,49,526,738,174,368,41128
110926_0057_2,truck,49,794,984,122,215,17670
110926_0057_5,car,49,420,458,178,201,874
110926_0057_6,car,49,377,412,182,203,735
110926_0057_0,car,50,526,738,174,368,41128
110926_0057_4,car,50,420,458,178,201,874
110926_0057_6,car,50,377,412,183,203,700
110926_0057_0,car,51,526,738,174,368,41128
110926_0057_4,car,51,419,458,177,201,936
110926_0057_5,car,51,376,412,183,203,720
110926_0057_0,car,52,524,740,173,368,42120
110926_0057_4,car,52,419,459,177,201,960
110926_0057_6,car,52,376,412,183,203,720
110926_0057_0,car,53,524,740,172,368,42336
110926_0057_4,car,53,419,459,177,202,1000
110926_0057_5,truck,53,703,908,115,222,21935
110926_0057_7,car,53,376,411,183,203,700
110926_0057_8,truck,53,191,275,183,215,2688
110926_0057_0,car,54,523,740,171,368,42749
110926_0057_4,car,54,419,458,178,202,936
110926_0057_5,car,54,376,411,183,203,700
110926_0057_0,car,55,523,738,171,368,42355
110926_0057_4,car,55,420,459,178,201,897
110926_0057_5,car,55,377,411,183,203,680
110926_0057_0,car,56,524,740,171,368,42552
110926_0057_4,car,56,419,459,177,202,1000
110926_0057_5,car,56,376,410,183,203,680
110926_0057_0,car,57,524,740,172,368,42336
110926_0057_4,car,57,419,459,177,202,1000
110926_0057_6,car,57,375,411,183,203,720
110926_0057_0,car,58,523,740,173,367,42098
110926_0057_4,car,58,420,458,178,201,874
110926_0057_5,car,58,376,410,183,203,680
110926_0057_0,car,59,524,740,176,367,41256
110926_0057_4,car,59,420,459,177,202,975
110926_0057_5,car,59,377,410,183,202,627
110926_0057_0,car,60,523,740,170,368,42966
110926_0057_4,person,60,1186,1242,178,219,2296
110926_0057_5,car,60,420,459,177,202,975
110926_0057_6,car,60,376,410,183,203,680
110926_0057_0,car,61,522,737,171,368,42355
110926_0057_4,car,61,420,458,178,202,912
110926_0057_5,car,61,509,539,178,201,690
110926_0057_6,car,61,376,410,183,203,680
110926_0057_9,person,61,1162,1241,175,218,3397
110926_0057_0,car,62,523,737,173,368,41730
110926_0057_3,truck,62,514,583,135,210,5175
110926_0057_5,car,62,420,458,178,201,874
110926_0057_6,car,62,377,410,183,203,660
110926_0057_0,car,63,522,737,173,367,41710
110926_0057_2,car,63,1127,1241,175,217,4788
110926_0057_4,truck,63,496,701,119,219,20500
110926_0057_5,car,63,421,458,179,201,814
110926_0057_7,truck,63,496,567,135,221,6106
110926_0057_8,car,63,376,412,183,203,720
110926_0057_11,car,63,473,494,172,187,315
110926_0057_0,car,64,522,737,177,367,40850
110926_0057_1,car,64,1111,1242,175,218,5633
110926_0057_2,truck,64,479,690,117,225,22788
110926_0057_5,car,64,421,458,179,201,814
110926_0057_7,car,64,377,411,184,203,646
110926_0057_0,car,65,522,737,175,367,41280
110926_0057_1,truck,65,457,660,114,224,22330
110926_0057_2,car,65,1093,1240,175,218,6321
110926_0057_6,car,65,420,455,180,203,805
110926_0057_7,car,65,377,410,184,203,627
110926_0057_0,car,66,1081,1232,175,218,6493
110926_0057_1,truck,66,428,637,114,224,22990
110926_0057_2,car,66,522,737,173,368,41925
110926_0057_6,car,66,375,410,183,203,700
110926_0057_0,car,67,523,739,172,367,42120
110926_0057_1,truck,67,411,613,115,225,22220
110926_0057_2,car,67,1064,1223,175,218,6837
110926_0057_6,car,67,377,411,182,204,748
110926_0057_0,car,68,1052,1197,174,218,6380
110926_0057_1,truck,68,390,607,113,227,24738
110926_0057_2,car,68,523,739,170,368,42768
110926_0057_0,truck,69,365,600,113,229,27260
110926_0057_1,car,69,523,737,173,368,41730
110926_0057_2,car,69,1038,1187,176,218,6258
110926_0057_0,car,70,524,739,172,367,41925
110926_0057_1,truck,70,337,585,110,231,30008
110926_0057_2,car,70,1029,1169,175,217,5880
110926_0057_0,car,71,524,737,173,367,41322
110926_0057_1,truck,71,319,546,111,234,27921
110926_0057_2,car,71,1020,1160,175,217,5880
110926_0057_5,car,71,527,560,181,202,693
110926_0057_0,truck,72,291,531,110,236,30240
110926_0057_1,car,72,523,737,173,367,41516
110926_0057_2,car,72,1008,1149,176,217,5781
110926_0057_5,car,72,517,555,180,198,684
110926_0057_0,car,73,523,737,173,368,41730
110926_0057_1,truck,73,264,517,112,236,31372
110926_0057_3,car,73,1000,1140,176,217,5740
110926_0057_5,car,73,509,537,179,199,560
110926_0057_0,car,74,524,739,173,367,41710
110926_0057_1,truck,74,235,511,110,238,35328
110926_0057_2,car,74,992,1132,176,217,5740
110926_0057_5,truck,74,0,66,146,230,5544
110926_0057_0,car,75,524,739,173,367,41710
110926_0057_1,truck,75,204,476,115,243,34816
110926_0057_3,car,75,985,1123,176,217,5658
110926_0057_5,truck,75,0,66,145,231,5676
110926_0057_0,car,76,524,739,173,367,41710
110926_0057_1,truck,76,167,453,117,246,36894
110926_0057_2,car,76,980,1119,177,217,5560
110926_0057_0,car,77,524,739,173,367,41710
110926_0057_1,truck,77,134,431,108,250,42174
110926_0057_2,car,77,976,1116,176,217,5740
110926_0057_5,car,77,420,459,178,202,936
110926_0057_6,car,77,399,420,186,206,420
110926_0057_0,car,78,524,739,173,367,41710
110926_0057_1,truck,78,99,407,105,253,45584
110926_0057_2,car,78,971,1111,176,218,5880
110926_0057_5,car,78,418,459,179,201,902
110926_0057_0,car,79,524,739,173,367,41710
110926_0057_1,truck,79,53,384,110,258,48988
110926_0057_2,car,79,969,1107,176,218,5796
110926_0057_5,car,79,419,459,179,202,920
110926_0057_6,car,79,375,410,181,202,735
110926_0057_0,car,80,524,737,174,367,41109
110926_0057_1,truck,80,11,360,113,262,52001
110926_0057_2,car,80,965,1106,176,218,5922
110926_0057_5,car,80,419,459,180,202,880
110926_0057_7,car,80,375,411,182,202,720
110926_0057_0,truck,81,0,323,96,269,55879
110926_0057_1,car,81,524,738,174,368,41516
110926_0057_2,car,81,963,1103,176,218,5880
110926_0057_5,car,81,420,459,179,202,897
110926_0057_7,car,81,376,410,184,202,612
110926_0057_0,car,82,526,738,175,368,40916
110926_0057_1,truck,82,0,305,92,277,56425
110926_0057_2,car,82,962,1098,176,219,5848
110926_0057_5,car,82,419,458,179,202,897
110926_0057_0,truck,83,0,272,90,279,51408
110926_0057_1,car,83,524,738,174,368,41516
110926_0057_2,car,83,961,1095,176,219,5762
110926_0057_6,car,83,420,458,180,202,836
110926_0057_7,car,83,376,410,183,202,646
110926_0057_0,car,84,524,737,174,368,41322
110926_0057_1,truck,84,0,244,91,263,41968
110926_0057_2,car,84,959,1092,176,219,5719
110926_0057_6,car,84,419,458,180,202,858
110926_0057_8,car,84,376,411,184,202,630
110926_0057_0,car,85,524,739,173,368,41925
110926_0057_1,truck,85,0,217,92,269,38409
110926_0057_3,car,85,956,1091,176,219,5805
110926_0057_6,car,85,420,458,180,202,836
110926_0057_8,car,85,377,410,184,202,594
110926_0057_0,car,86,524,739,173,368,41925
110926_0057_2,truck,86,0,179,97,273,31504
110926_0057_3,car,86,954,1089,176,219,5805
110926_0057_6,car,86,420,458,180,202,836
110926_0057_8,car,86,376,410,184,203,646
110926_0057_0,car,87,524,739,173,368,41925
110926_0057_2,truck,87,0,142,107,279,24424
110926_0057_3,car,87,952,1088,176,219,5848
110926_0057_6,car,87,421,458,180,202,814
110926_0057_8,car,87,377,410,184,202,594
110926_0057_0,car,88,524,739,173,367,41710
110926_0057_2,car,88,952,1086,176,218,5628
110926_0057_5,truck,88,0,96,104,279,16800
110926_0057_6,car,88,420,457,180,202,814
110926_0057_7,car,88,377,409,184,202,576
110926_0057_0,car,89,524,738,173,368,41730
110926_0057_2,car,89,0,73,209,247,2774
110926_0057_3,car,89,951,1083,176,218,5544
110926_0057_6,car,89,421,458,181,202,777
110926_0057_7,car,89,377,410,184,202,594
110926_0057_0,car,90,524,737,174,368,41322
110926_0057_1,car,90,0,93,195,249,5022
110926_0057_3,car,90,950,1081,176,218,5502
110926_0057_6,car,90,420,458,181,202,798
110926_0057_7,car,90,376,410,184,202,612
110926_0057_0,car,91,524,737,173,368,41535
110926_0057_1,car,91,0,110,196,249,5830
110926_0057_4,car,91,949,1081,176,219,5676
110926_0057_6,car,91,420,458,181,202,798
110926_0057_7,car,91,376,410,184,202,612
110926_0057_0,car,92,524,737,173,368,41535
110926_0057_1,car,92,1,131,193,248,7150
110926_0057_4,car,92,945,1085,177,222,6300
110926_0057_6,car,92,420,458,180,202,836
110926_0057_7,car,92,377,409,184,202,576
110926_0057_0,car,93,523,737,173,368,41730
110926_0057_1,car,93,2,152,192,248,8400
110926_0057_4,car,93,950,1082,176,220,5808
110926_0057_6,car,93,420,458,180,202,836
110926_0057_7,car,93,1196,1241,154,207,2385
110926_0057_8,car,93,376,410,184,203,646
110926_0057_0,car,94,523,737,173,368,41730
110926_0057_1,car,94,23,173,191,247,8400
110926_0057_2,car,94,1157,1242,152,209,4845
110926_0057_4,car,94,951,1082,176,219,5633
110926_0057_7,car,94,420,458,180,202,836
110926_0057_8,car,94,377,409,184,202,576
110926_0057_0,car,95,524,739,173,368,41925
110926_0057_1,car,95,44,193,190,245,8195
110926_0057_2,car,95,1116,1241,152,213,7625
110926_0057_4,car,95,951,1082,176,219,5633
110926_0057_7,car,95,420,458,180,202,836
110926_0057_9,car,95,376,410,184,203,646
110926_0057_0,car,96,524,737,173,368,41535
110926_0057_1,car,96,55,216,187,245,9338
110926_0057_2,car,96,1077,1229,150,212,9424
110926_0057_4,car,96,951,1078,177,219,5334
110926_0057_7,car,96,421,458,180,202,814
110926_0057_9,car,96,377,409,184,202,576
110926_0057_0,car,97,524,739,173,368,41925
110926_0057_1,car,97,89,241,186,244,8816
110926_0057_3,car,97,950,1086,175,219,5984
110926_0057_6,car,97,421,458,180,202,814
110926_0057_7,car,97,1051,1187,153,209,7616
110926_0057_8,car,97,377,410,184,202,594
110926_0057_0,car,98,524,739,173,368,41925
110926_0057_1,car,98,114,266,184,243,8968
110926_0057_3,car,98,951,1151,150,220,14000
110926_0057_6,car,98,421,458,181,202,777
110926_0057_7,car,98,376,409,184,202,594
110926_0057_0,car,99,524,737,173,368,41535
110926_0057_1,car,99,139,290,183,241,8758
110926_0057_3,car,99,950,1109,151,216,10335
110926_0057_6,car,99,420,458,180,202,836
110926_0057_7,car,99,376,410,183,202,646
110926_0057_0,car,100,524,739,172,368,42140
110926_0057_1,car,100,167,317,183,238,8250
110926_0057_5,car,100,420,458,180,202,836
110926_0057_6,car,100,376,410,184,203,646
110926_0057_0,car,101,524,739,172,368,42140
110926_0057_1,car,101,191,345,182,239,8778
110926_0057_5,car,101,419,458,180,202,858
110926_0057_6,car,101,376,410,182,203,714
110926_0057_7,car,101,898,1098,168,226,11600
110926_0057_0,car,102,524,737,173,368,41535
110926_0057_1,car,102,220,375,180,236,8680
110926_0057_5,car,102,420,458,180,202,836
110926_0057_6,car,102,852,1077,157,215,13050
110926_0057_7,car,102,370,412,181,203,924
110926_0057_0,car,103,524,737,173,368,41535
110926_0057_1,car,103,251,400,177,235,8642
110926_0057_2,car,103,0,25,219,253,850
110926_0057_6,car,103,951,1085,176,221,6030
110926_0057_7,car,103,419,459,179,202,920
110926_0057_8,car,103,398,425,182,202,540
110926_0057_0,car,104,524,737,173,367,41322
110926_0057_1,car,104,280,432,176,233,8664
110926_0057_2,car,104,0,47,209,254,2115
110926_0057_4,car,104,948,1082,176,219,5762
110926_0057_7,car,104,785,908,154,211,7011
110926_0057_8,car,104,421,459,177,201,912
110926_0057_10,truck,104,785,909,154,212,7192
110926_0057_0,car,105,524,737,173,367,41322
110926_0057_1,car,105,314,464,172,233,9150
110926_0057_3,car,105,0,66,203,255,3432
110926_0057_6,car,105,945,1085,177,222,6300
110926_0057_0,car,106,524,737,173,368,41535
110926_0057_1,car,106,0,86,203,256,4558
110926_0057_2,car,106,348,494,174,231,8322
110926_0057_6,car,106,947,1084,177,221,6028
110926_0057_0,car,107,523,738,173,367,41710
110926_0057_1,car,107,0,109,201,257,6104
110926_0057_2,car,107,381,528,171,230,8673
110926_0057_6,car,107,947,1085,177,222,6210
110926_0057_0,car,108,524,739,175,367,41280
110926_0057_1,car,108,0,127,198,258,7620
110926_0057_2,car,108,418,554,170,229,8024
110926_0057_5,car,108,950,1080,176,218,5460
110926_0057_7,car,108,378,415,181,204,851
110926_0057_0,car,109,523,739,175,368,41688
110926_0057_1,car,109,0,149,197,257,8940
110926_0057_3,car,109,451,563,168,228,6720
110926_0057_4,car,109,950,1080,176,218,5460
110926_0057_7,truck,109,450,562,170,229,6608
110926_0057_8,car,109,377,410,183,203,660
110926_0057_9,truck,109,655,727,156,201,3240
110926_0057_10,car,109,420,454,180,204,816
110926_0057_0,car,110,8,172,197,256,9676
110926_0057_1,car,110,524,740,172,368,42336
110926_0057_2,car,110,489,583,168,227,5546
110926_0057_4,car,110,949,1080,176,219,5633
110926_0057_7,car,110,421,458,180,202,814
110926_0057_8,car,110,377,409,184,202,576
110926_0057_0,car,111,523,737,177,367,40660
110926_0057_1,car,111,27,191,195,255,9840
110926_0057_4,car,111,950,1080,176,219,5590
110926_0057_6,car,111,421,458,180,202,814
110926_0057_7,car,111,526,613,171,215,3828
110926_0057_8,car,111,510,535,176,198,550
110926_0057_9,car,111,377,409,184,203,608
110926_0057_0,car,112,523,737,175,368,41302
110926_0057_1,car,112,48,213,194,254,9900
110926_0057_4,car,112,950,1080,176,218,5460
110926_0057_6,car,112,420,458,180,202,836
110926_0057_7,car,112,516,551,179,204,875
110926_0057_8,car,112,376,410,184,203,646
110926_0057_9,car,112,527,626,157,198,4059
110926_0057_0,car,113,69,236,192,253,10187
110926_0057_1,car,113,523,739,175,367,41472
110926_0057_2,car,113,617,749,167,235,8976
110926_0057_6,car,113,950,1080,176,219,5590
110926_0057_7,car,113,420,458,179,202,874
110926_0057_8,truck,113,485,602,155,209,6318
110926_0057_9,car,113,489,602,156,209,5989
110926_0057_11,car,113,376,410,184,202,612
110926_0057_0,car,114,91,259,189,252,10584
110926_0057_1,car,114,524,739,174,369,41925
110926_0057_3,car,114,659,809,166,238,10800
110926_0057_6,car,114,947,1085,177,222,6210
110926_0057_7,car,114,377,409,184,202,576
110926_0057_8,car,114,420,456,186,205,684
110926_0057_0,car,115,115,284,189,250,10309
110926_0057_1,car,115,527,738,174,368,40934
110926_0057_3,truck,115,426,531,156,209,5565
110926_0057_4,car,115,696,845,166,233,9983
110926_0057_5,car,115,951,1080,176,218,5418
110926_0057_9,car,115,376,410,183,202,646
110926_0057_10,car,115,535,561,177,197,520
110926_0057_0,car,116,524,739,173,367,41710
110926_0057_1,car,116,139,307,188,249,10248
110926_0057_2,car,116,715,899,169,228,10856
110926_0057_4,car,116,949,1083,176,219,5762
110926_0057_7,truck,116,393,503,157,211,5940
110926_0057_0,car,117,524,739,173,367,41710
110926_0057_1,car,117,788,941,167,226,9027
110926_0057_2,car,117,0,23,222,253,713
110926_0057_3,car,117,163,330,186,248,10354
110926_0057_5,car,117,946,1083,176,219,5891
110926_0057_8,bus,117,366,474,160,214,5832
110926_0057_10,truck,117,362,472,164,215,5610
110926_0057_11,person,117,773,825,186,272,4472
110926_0057_13,car,117,493,516,175,200,575
110926_0057_0,car,118,524,739,173,368,41925
110926_0057_1,car,118,189,357,184,248,10752
110926_0057_2,car,118,824,992,165,228,10584
110926_0057_3,car,118,0,41,215,253,1558
110926_0057_7,truck,118,346,439,164,212,4464
110926_0057_10,car,118,979,1083,177,218,4264
110926_0057_11,car,118,494,514,175,200,500
110926_0057_0,car,119,524,739,173,367,41710
110926_0057_1,car,119,215,383,183,245,10416
110926_0057_2,car,119,871,1077,166,226,12360
110926_0057_3,car,119,0,62,210,254,2728
110926_0057_7,car,119,419,459,174,201,1080
110926_0057_8,truck,119,328,418,162,210,4320
110926_0057_11,car,119,494,513,175,200,475
110926_0057_0,car,120,524,739,173,367,41710
110926_0057_1,car,120,916,1095,164,230,11814
110926_0057_2,car,120,245,414,179,243,10816
110926_0057_3,car,120,0,83,207,256,4067
110926_0057_7,car,120,419,459,180,202,880
110926_0057_8,car,120,396,422,182,202,520
110926_0057_0,car,121,957,1144,164,228,11968
110926_0057_1,car,121,524,739,173,367,41710
110926_0057_2,car,121,268,442,180,242,10788
110926_0057_3,car,121,0,102,205,256,5202
110926_0057_7,car,121,419,459,178,201,920
110926_0057_0,car,122,524,739,173,368,41925
110926_0057_1,car,122,302,473,179,242,10773
110926_0057_2,car,122,998,1193,164,228,12480
