ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0039_0,car,49,142,450,191,369,54824
110926_0039_1,car,49,737,1034,153,366,63261
110926_0039_2,car,49,471,536,181,233,3380
110926_0039_3,car,49,662,730,183,243,4080
110926_0039_4,car,49,709,773,183,270,5568
110926_0039_5,car,49,534,565,179,199,620
110926_0039_6,car,49,418,503,205,258,4505
110926_0039_7,car,49,544,576,180,196,512
110926_0039_0,car,50,750,1111,151,369,78698
110926_0039_1,car,50,46,435,200,370,66130
110926_0039_2,car,50,465,535,185,239,3780
110926_0039_3,car,50,664,739,185,251,4950
110926_0039_4,car,50,714,784,188,283,6650
110926_0039_5,car,50,533,564,179,201,682
110926_0039_0,car,51,0,415,203,373,70550
110926_0039_1,car,51,759,1219,149,371,102120
110926_0039_2,car,51,456,531,187,249,4650
110926_0039_3,car,51,721,796,193,296,7725
110926_0039_4,car,51,667,744,190,255,5005
110926_0039_5,car,51,531,564,181,204,759
110926_0039_6,car,51,514,535,185,208,483
110926_0039_7,car,51,563,578,180,195,225
110926_0039_0,car,52,1,392,213,372,62169
110926_0039_1,car,52,671,758,189,264,6525
110926_0039_2,car,52,447,526,190,254,5056
110926_0039_3,car,52,797,1242,148,368,97900
110926_0039_4,car,52,728,848,193,315,14640
110926_0039_5,car,52,528,566,187,208,798
110926_0039_6,car,52,626,654,180,202,616
110926_0039_7,car,52,513,532,188,211,437
110926_0039_0,car,53,2,361,219,371,54568
110926_0039_1,car,53,673,772,193,272,7821
110926_0039_2,car,53,814,1226,147,375,93936
110926_0039_3,car,53,741,899,196,329,21014
110926_0039_4,car,53,443,524,191,259,5508
110926_0039_5,car,53,527,565,186,210,912
110926_0039_6,car,53,506,528,189,214,550
110926_0039_7,person,53,425,448,178,221,989
110926_0039_0,car,54,852,1241,150,373,86747
110926_0039_1,car,54,1,317,237,371,42344
110926_0039_2,car,54,748,970,187,355,37296
110926_0039_3,car,54,679,786,194,278,8988
110926_0039_4,car,54,434,520,191,264,6278
110926_0039_5,car,54,521,560,187,213,1014
110926_0039_6,car,54,508,529,190,216,546
110926_0039_7,car,54,629,657,182,205,644
110926_0039_0,car,55,759,1049,192,371,51910
110926_0039_1,car,55,684,801,197,288,10647
110926_0039_2,car,55,909,1241,156,374,72376
110926_0039_3,car,55,424,516,194,266,6624
110926_0039_4,car,55,520,559,187,214,1053
110926_0039_5,car,55,0,268,276,373,25996
110926_0039_6,car,55,508,530,193,216,506
110926_0039_8,car,55,629,658,182,205,667
110926_0039_9,car,55,562,577,184,199,225
110926_0039_0,car,56,689,822,198,295,12901
110926_0039_1,car,56,783,1213,193,373,77400
110926_0039_2,car,56,411,513,195,274,8058
110926_0039_3,car,56,521,559,187,213,988
110926_0039_4,car,56,504,526,193,213,440
110926_0039_5,car,56,630,660,181,205,720
110926_0039_6,car,56,562,578,183,199,256
110926_0039_0,car,57,802,1237,194,371,76995
110926_0039_1,car,57,695,849,197,305,16632
110926_0039_2,car,57,401,509,197,283,9288
110926_0039_3,car,57,520,560,187,214,1080
110926_0039_4,car,57,630,664,182,205,782
110926_0039_5,car,57,562,577,183,199,240
110926_0039_0,car,58,702,888,198,314,21576
110926_0039_1,car,58,828,1242,199,372,71622
110926_0039_2,car,58,387,506,197,286,10591
110926_0039_3,car,58,520,558,186,213,1026
110926_0039_4,car,58,561,577,184,198,224
110926_0039_5,car,58,605,627,175,192,374
110926_0039_0,car,59,711,935,197,330,29792
110926_0039_1,car,59,862,1236,203,369,62084
110926_0039_2,car,59,374,501,194,292,12446
110926_0039_3,car,59,517,558,184,212,1148
110926_0039_4,car,59,636,669,178,202,792
110926_0039_5,car,59,558,579,182,199,357
110926_0039_0,car,60,717,980,198,349,39713
110926_0039_1,car,60,906,1239,210,369,52947
110926_0039_2,car,60,357,494,192,298,14522
110926_0039_3,car,60,518,558,176,209,1320
110926_0039_4,car,60,639,671,173,198,800
110926_0039_5,car,60,557,578,178,197,399
110926_0039_6,car,60,608,634,169,190,546
110926_0039_0,car,61,732,1044,194,363,52728
110926_0039_1,car,61,326,489,189,306,19071
110926_0039_2,car,61,967,1241,249,371,33428
110926_0039_3,car,61,517,557,174,206,1280
110926_0039_4,car,61,557,578,174,191,357
110926_0039_5,car,61,639,674,169,196,945
110926_0039_6,truck,61,48,385,218,370,51224
110926_0039_0,car,62,747,1133,197,371,67164
110926_0039_1,car,62,289,478,192,318,23814
110926_0039_2,car,62,516,557,173,206,1353
110926_0039_3,car,62,555,578,174,192,414
110926_0039_4,car,62,640,677,168,197,1073
110926_0039_5,truck,62,2,356,240,374,47436
110926_0039_0,car,63,766,1236,212,373,75670
110926_0039_1,car,63,238,472,198,342,33696
110926_0039_2,car,63,514,557,178,213,1505
110926_0039_3,car,63,642,680,177,204,1026
110926_0039_4,car,63,556,580,180,200,480
110926_0039_5,car,63,612,639,172,195,621
110926_0039_0,car,64,793,1238,221,371,66750
110926_0039_1,car,64,187,461,211,368,43018
110926_0039_2,car,64,511,557,189,223,1564
110926_0039_3,car,64,557,579,188,209,462
110926_0039_4,car,64,641,683,183,213,1260
110926_0039_5,car,64,616,638,179,199,440
110926_0039_0,car,65,819,1242,231,372,59643
110926_0039_1,car,65,120,447,217,370,50031
110926_0039_2,car,65,509,557,191,226,1680
110926_0039_3,car,65,556,578,192,210,396
110926_0039_4,car,65,652,686,186,216,1020
110926_0039_5,car,65,616,641,182,199,425
110926_0039_0,car,66,32,439,217,373,63492
110926_0039_1,car,66,861,1235,251,371,44880
110926_0039_2,car,66,642,689,179,211,1504
110926_0039_3,car,66,505,559,187,223,1944
110926_0039_4,car,66,616,641,177,199,550
110926_0039_5,car,66,556,578,185,206,462
110926_0039_0,car,67,0,413,214,372,65254
110926_0039_1,car,67,504,559,180,221,2255
110926_0039_2,car,67,652,695,178,211,1419
110926_0039_3,car,67,557,580,181,201,460
110926_0039_4,car,67,637,661,175,202,648
110926_0039_6,car,67,617,642,174,194,500
110926_0039_0,car,68,1,391,225,372,57330
110926_0039_1,car,68,652,698,178,211,1518
110926_0039_2,car,68,502,558,182,224,2352
110926_0039_3,car,68,554,582,178,204,728
110926_0039_4,car,68,637,664,175,204,783
110926_0039_5,car,68,618,643,173,194,525
110926_0039_6,car,68,564,587,181,200,437
110926_0039_0,car,69,0,358,239,370,46898
110926_0039_1,car,69,498,556,186,228,2436
110926_0039_2,car,69,656,702,179,214,1610
110926_0039_3,car,69,619,647,177,198,588
110926_0039_4,car,69,553,580,182,206,648
110926_0039_0,car,70,0,316,257,369,35392
110926_0039_1,car,70,495,555,186,231,2700
110926_0039_2,car,70,552,580,187,209,616
110926_0039_3,car,70,658,704,181,219,1748
110926_0039_0,car,71,3,250,279,370,22477
110926_0039_1,car,71,492,553,184,233,2989
110926_0039_2,car,71,662,708,182,220,1748
110926_0039_3,car,71,552,581,189,210,609
110926_0039_4,car,71,621,647,178,197,494
110926_0039_5,car,71,645,675,180,213,990
110926_0039_0,car,72,487,552,187,237,3250
110926_0039_1,car,72,663,713,182,224,2100
110926_0039_2,car,72,552,577,190,214,600
110926_0039_3,car,72,620,648,179,199,560
110926_0039_0,car,73,663,717,184,226,2268
110926_0039_1,car,73,483,549,186,238,3432
110926_0039_2,car,73,550,581,187,210,713
110926_0039_3,car,73,623,655,178,202,768
110926_0039_4,car,73,646,678,179,213,1088
110926_0039_0,car,74,656,719,179,224,2835
110926_0039_1,car,74,473,550,181,237,4312
110926_0039_2,car,74,550,580,181,209,840
110926_0039_3,car,74,621,656,177,203,910
110926_0039_0,car,75,666,724,176,221,2610
110926_0039_1,car,75,465,547,177,234,4674
110926_0039_2,car,75,551,576,180,202,550
110926_0039_3,car,75,621,648,169,189,540
110926_0039_4,car,75,647,678,174,213,1209
110926_0039_0,car,76,461,546,176,238,5270
110926_0039_1,car,76,669,726,174,221,2679
110926_0039_2,car,76,542,574,179,204,800
110926_0039_3,car,76,620,649,169,190,609
110926_0039_4,car,76,647,678,173,213,1240
110926_0039_5,car,76,628,656,172,201,812
110926_0039_0,car,77,663,729,176,227,3366
110926_0039_1,car,77,450,542,181,245,5888
110926_0039_2,car,77,537,571,182,208,884
110926_0039_3,car,77,644,678,174,216,1428
110926_0039_4,car,77,614,649,174,199,875
110926_0039_5,car,77,622,661,175,206,1209
110926_0039_0,car,78,442,538,183,255,6912
110926_0039_1,car,78,666,735,178,231,3657
110926_0039_2,car,78,536,570,188,211,782
110926_0039_3,car,78,614,651,176,199,851
110926_0039_4,car,78,645,680,178,215,1295
110926_0039_5,car,78,618,667,177,209,1568
110926_0039_0,car,79,666,739,177,232,4015
110926_0039_1,car,79,431,529,187,258,6958
110926_0039_2,car,79,534,567,188,212,792
110926_0039_3,car,79,614,648,176,196,680
110926_0039_4,car,79,642,680,177,218,1558
110926_0039_0,car,80,659,746,180,236,4872
110926_0039_1,car,80,419,526,186,265,8453
110926_0039_2,car,80,532,565,189,214,825
110926_0039_3,car,80,614,650,175,199,864
110926_0039_4,car,80,644,679,178,213,1225
110926_0039_0,car,81,405,525,190,274,10080
110926_0039_1,car,81,668,752,183,242,4956
110926_0039_2,car,81,528,565,192,219,999
110926_0039_3,car,81,615,646,178,198,620
110926_0039_4,car,81,643,678,177,215,1330
110926_0039_0,car,82,389,516,196,287,11557
110926_0039_1,car,82,669,758,182,248,5874
110926_0039_2,car,82,525,567,189,223,1428
110926_0039_3,car,82,616,649,179,200,693
110926_0039_4,car,82,654,691,180,225,1665
110926_0039_5,car,82,644,675,178,220,1302
110926_0039_6,car,82,619,664,181,213,1440
110926_0039_7,car,82,559,578,187,214,513
110926_0039_0,car,83,373,506,203,298,12635
110926_0039_1,car,83,682,771,190,257,5963
110926_0039_2,car,83,521,562,193,229,1476
110926_0039_3,car,83,619,648,182,205,667
110926_0039_4,car,83,653,701,181,238,2736
110926_0039_5,car,83,646,674,183,230,1316
110926_0039_6,car,83,560,580,189,211,440
110926_0039_7,car,83,672,707,190,247,1995
110926_0039_0,car,84,679,777,187,259,7056
110926_0039_1,car,84,349,499,204,310,15900
110926_0039_2,car,84,518,562,193,227,1496
110926_0039_4,car,84,619,649,181,202,630
110926_0039_5,car,84,465,516,193,257,3264
110926_0039_6,car,84,651,706,179,229,2750
110926_0039_7,car,84,556,580,188,211,552
110926_0039_0,car,85,325,491,199,317,19588
110926_0039_1,car,85,683,790,184,257,7811
110926_0039_2,car,85,513,560,193,225,1504
110926_0039_3,car,85,421,516,183,254,6745
110926_0039_4,car,85,653,710,177,229,2964
110926_0039_5,car,85,615,649,175,199,816
110926_0039_6,car,85,647,675,176,219,1204
110926_0039_7,car,85,554,576,188,209,462
110926_0039_0,car,86,297,478,191,323,23892
110926_0039_1,car,86,685,803,174,256,9676
110926_0039_2,car,86,511,555,182,217,1540
110926_0039_3,car,86,423,511,181,252,6248
110926_0039_4,car,86,656,705,163,225,3038
110926_0039_5,car,86,624,655,167,194,837
110926_0039_6,car,86,552,573,179,199,420
110926_0039_7,car,86,651,674,165,218,1219
110926_0039_0,car,87,258,468,192,338,30660
110926_0039_1,car,87,690,815,174,256,10250
110926_0039_2,car,87,402,509,172,259,9309
110926_0039_3,car,87,507,554,179,214,1645
110926_0039_4,car,87,667,707,164,227,2520
110926_0039_5,car,87,551,571,178,196,360
110926_0039_6,car,87,654,698,160,213,2332
110926_0039_7,car,87,629,654,164,187,575
110926_0039_8,car,87,618,644,164,186,572
110926_0039_9,car,87,544,573,178,204,754
110926_0039_10,car,87,653,675,166,211,990
110926_0039_0,car,88,205,454,194,358,40836
110926_0039_1,car,88,700,834,175,262,11658
110926_0039_2,car,88,391,501,178,266,9680
110926_0039_3,car,88,503,554,179,217,1938
110926_0039_4,car,88,667,729,165,223,3596
110926_0039_5,car,88,553,570,178,196,306
110926_0039_6,car,88,630,656,165,187,572
110926_0039_7,car,88,655,696,167,219,2132
110926_0039_8,car,88,652,675,173,212,897
110926_0039_0,car,89,135,438,204,372,50904
110926_0039_1,car,89,703,850,186,277,13377
110926_0039_2,car,89,359,495,186,279,12648
110926_0039_3,car,89,499,553,184,227,2322
110926_0039_4,car,89,665,729,174,233,3776
110926_0039_5,car,89,686,752,183,244,4026
110926_0039_6,car,89,629,659,174,198,720
110926_0039_7,car,89,552,573,180,203,483
110926_0039_8,car,89,654,688,169,225,1904
110926_0039_9,car,89,572,589,176,192,272
110926_0039_0,car,90,39,419,217,371,58520
110926_0039_1,car,90,709,872,194,294,16300
110926_0039_2,car,90,342,488,194,299,15330
110926_0039_3,car,90,494,552,189,234,2610
110926_0039_4,car,90,675,736,183,248,3965
110926_0039_5,car,90,694,761,192,254,4154
110926_0039_6,car,90,632,660,179,205,728
110926_0039_7,car,90,537,570,183,214,1023
110926_0039_8,car,90,654,682,178,223,1260
110926_0039_9,car,90,569,590,181,197,336
110926_0039_0,car,91,0,396,223,371,58608
110926_0039_1,car,91,316,478,200,313,18306
110926_0039_2,car,91,717,899,200,308,19656
110926_0039_3,car,91,487,549,196,240,2728
110926_0039_4,car,91,689,766,196,260,4928
110926_0039_5,car,91,628,658,183,209,780
110926_0039_6,car,91,664,728,185,248,4032
110926_0039_7,car,91,656,695,183,239,2184
110926_0039_8,car,91,547,566,197,216,361
110926_0039_9,car,91,656,682,190,225,910
110926_0039_0,car,92,279,466,206,329,23001
110926_0039_1,car,92,725,934,201,320,24871
110926_0039_2,car,92,3,364,236,371,48735
110926_0039_3,car,92,483,547,196,244,3072
110926_0039_4,car,92,698,780,197,263,5412
110926_0039_5,car,92,629,659,182,209,810
110926_0039_6,car,92,537,566,195,221,754
110926_0039_7,car,92,664,732,183,242,4012
110926_0039_8,car,92,657,702,183,234,2295
110926_0039_9,car,92,568,588,183,199,320
110926_0039_0,car,93,743,974,199,332,30723
110926_0039_1,car,93,218,455,205,350,34365
110926_0039_2,car,93,1,317,249,371,38552
110926_0039_3,car,93,476,542,190,242,3432
110926_0039_4,car,93,703,799,196,271,7200
110926_0039_5,car,93,672,737,178,243,4225
110926_0039_6,car,93,536,564,189,221,896
110926_0039_7,car,93,632,661,179,204,725
110926_0039_8,car,93,567,587,182,196,280
110926_0039_9,car,93,659,697,180,236,2128
110926_0039_10,car,93,617,643,177,201,624
110926_0039_0,car,94,753,1028,196,349,42075
110926_0039_1,car,94,148,437,203,365,46818
110926_0039_2,car,94,469,539,187,241,3780
110926_0039_3,car,94,711,815,194,273,8216
110926_0039_4,car,94,661,738,172,235,4851
110926_0039_5,car,94,1,251,268,372,26000
110926_0039_6,car,94,633,662,177,203,754
110926_0039_8,car,94,535,564,186,213,783
110926_0039_9,car,94,702,754,185,261,3952
110926_0039_10,car,94,659,692,172,221,1617
110926_0039_11,car,94,569,586,180,194,238
110926_0039_0,car,95,63,413,204,371,58450
110926_0039_1,car,95,766,1103,199,365,55942
110926_0039_2,car,95,714,839,193,278,10625
110926_0039_3,car,95,463,537,184,243,4366
110926_0039_4,car,95,672,755,176,242,5478
110926_0039_5,car,95,520,564,175,210,1540
110926_0039_6,car,95,634,663,175,201,754
110926_0039_7,car,95,0,135,314,371,7695
110926_0039_8,car,95,665,712,167,229,2914
110926_0039_9,car,95,563,581,175,191,288
110926_0039_10,car,95,532,562,186,214,840
110926_0039_11,car,95,663,693,171,214,1290
110926_0039_0,car,96,0,402,210,372,65124
110926_0039_1,car,96,719,861,193,286,13206
110926_0039_2,car,96,782,1209,199,370,73017
