ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0036_7,car,25,722,825,162,198,3708
110926_0036_9,car,25,932,988,131,154,1288
110926_0036_10,car,25,571,590,178,190,228
110926_0036_11,car,25,616,637,173,190,357
110926_0036_12,car,25,562,579,179,192,221
110926_0036_13,car,25,802,824,163,194,682
110926_0036_0,car,26,1168,1242,140,184,3256
110926_0036_1,car,26,1107,1191,143,178,2940
110926_0036_2,car,26,508,544,176,208,1152
110926_0036_3,car,26,944,1057,147,176,3277
110926_0036_4,car,26,842,875,145,172,891
110926_0036_5,car,26,714,836,156,200,5368
110926_0036_7,car,26,595,619,174,189,360
110926_0036_8,car,26,585,608,175,189,322
110926_0036_10,car,26,619,643,173,190,408
110926_0036_11,car,26,629,654,173,189,400
110926_0036_12,car,26,658,685,171,189,486
110926_0036_13,car,26,555,578,178,195,391
110926_0036_14,car,26,568,587,176,190,266
110926_0036_0,car,27,1187,1242,141,182,2255
110926_0036_1,car,27,996,1066,145,174,2030
110926_0036_2,car,27,509,545,175,205,1080
110926_0036_3,car,27,1138,1197,142,177,2065
110926_0036_4,car,27,621,646,169,189,500
110926_0036_5,car,27,582,614,173,189,512
110926_0036_6,car,27,714,843,158,205,6063
110926_0036_8,car,27,944,1007,142,175,2079
110926_0036_9,car,27,847,882,142,170,980
110926_0036_10,car,27,660,688,169,187,504
110926_0036_12,car,27,913,941,149,171,616
110926_0036_13,car,27,555,578,176,193,391
110926_0036_14,car,27,544,565,177,201,504
110926_0036_15,car,27,877,907,148,170,660
110926_0036_16,car,27,568,585,177,190,221
110926_0036_17,truck,27,706,845,150,208,8062
110926_0036_0,car,28,1195,1242,141,178,1739
110926_0036_1,car,28,509,545,173,205,1152
110926_0036_2,car,28,957,1074,142,173,3627
110926_0036_3,car,28,849,906,141,172,1767
110926_0036_4,car,28,664,691,168,186,486
110926_0036_5,car,28,1171,1230,138,175,2183
110926_0036_7,car,28,584,611,171,188,459
110926_0036_8,car,28,625,660,169,188,665
110926_0036_9,car,28,722,819,157,206,4753
110926_0036_10,car,28,544,565,175,199,504
110926_0036_11,car,28,950,1005,126,147,1155
110926_0036_12,car,28,554,580,175,193,468
110926_0036_13,car,28,642,665,169,186,391
110926_0036_14,truck,28,714,848,126,205,10586
110926_0036_0,car,29,995,1086,142,173,2821
110926_0036_1,car,29,506,546,172,205,1320
110926_0036_2,car,29,1136,1240,139,176,3848
110926_0036_3,car,29,721,840,156,208,6188
110926_0036_4,car,29,859,897,141,172,1178
110926_0036_5,car,29,623,646,168,188,460
110926_0036_6,car,29,591,611,172,187,300
110926_0036_7,car,29,665,693,168,184,448
110926_0036_9,car,29,543,566,175,199,552
110926_0036_10,car,29,646,666,170,185,300
110926_0036_11,truck,29,716,849,135,208,9709
110926_0036_12,car,29,1209,1242,141,177,1188
110926_0036_13,truck,29,709,870,92,194,16422
110926_0036_14,car,29,554,582,174,192,504
110926_0036_15,car,29,566,590,173,190,408
110926_0036_0,car,30,505,547,173,207,1428
110926_0036_1,car,30,1147,1207,138,177,2340
110926_0036_2,car,30,1015,1090,144,174,2250
110926_0036_3,car,30,727,849,157,210,6466
110926_0036_5,truck,30,706,880,89,196,18618
110926_0036_6,car,30,583,608,171,189,450
110926_0036_7,car,30,624,646,169,188,418
110926_0036_8,car,30,663,695,169,186,544
110926_0036_9,car,30,876,917,141,172,1271
110926_0036_10,car,30,542,565,175,201,598
110926_0036_11,car,30,956,1026,127,173,3220
110926_0036_12,car,30,553,576,176,195,437
110926_0036_13,car,30,647,667,171,186,300
110926_0036_0,car,31,1160,1241,139,181,3402
110926_0036_1,car,31,502,548,175,209,1564
110926_0036_2,car,31,728,867,159,213,7506
110926_0036_3,car,31,976,1101,143,176,4125
110926_0036_5,car,31,623,646,171,191,460
110926_0036_6,car,31,896,922,147,171,624
110926_0036_7,car,31,664,695,171,189,558
110926_0036_8,car,31,540,564,176,201,600
110926_0036_9,car,31,556,578,176,194,396
110926_0036_10,car,31,581,606,174,192,450
110926_0036_0,car,32,728,872,159,217,8352
110926_0036_1,car,32,501,539,177,212,1330
110926_0036_2,car,32,1011,1110,146,177,3069
110926_0036_3,car,32,1168,1241,141,183,3066
110926_0036_5,car,32,621,645,174,193,456
110926_0036_6,car,32,582,601,178,195,323
110926_0036_7,car,32,537,562,178,203,625
110926_0036_8,car,32,967,1024,147,178,1767
110926_0036_9,car,32,571,596,179,196,425
110926_0036_10,car,32,662,698,173,191,648
110926_0036_11,car,32,561,577,178,197,304
110926_0036_0,car,33,1006,1115,146,177,3379
110926_0036_1,car,33,494,537,179,213,1462
110926_0036_2,car,33,729,877,159,217,8584
110926_0036_4,car,33,1180,1241,142,182,2440
110926_0036_5,car,33,572,600,177,195,504
110926_0036_6,car,33,621,646,173,192,475
110926_0036_7,car,33,555,576,179,196,357
110926_0036_8,car,33,536,563,178,200,594
110926_0036_9,umbrella,33,961,1025,129,150,1344
110926_0036_10,car,33,868,906,144,175,1178
110926_0036_0,car,34,1025,1117,144,175,2852
110926_0036_1,car,34,487,536,177,214,1813
110926_0036_2,car,34,867,923,140,176,2016
110926_0036_3,car,34,736,880,160,214,7776
110926_0036_4,car,34,566,593,174,195,567
110926_0036_6,car,34,1207,1242,138,179,1435
110926_0036_7,car,34,966,1029,128,173,2835
110926_0036_8,car,34,616,642,172,190,468
110926_0036_9,car,34,534,559,177,201,600
110926_0036_11,car,34,658,692,171,189,612
110926_0036_0,car,35,1023,1122,142,174,3168
110926_0036_1,car,35,482,537,176,213,2035
110926_0036_2,car,35,1199,1242,137,178,1763
110926_0036_3,car,35,738,886,157,214,8436
110926_0036_5,car,35,865,927,140,172,1984
110926_0036_6,car,35,563,591,170,195,700
110926_0036_7,car,35,940,1030,127,172,4050
110926_0036_8,car,35,537,560,176,198,506
110926_0036_9,car,35,662,688,170,189,494
110926_0036_10,car,35,614,645,168,191,713
110926_0036_11,car,35,524,550,177,203,676
110926_0036_12,car,35,630,659,170,190,580
110926_0036_0,car,36,476,522,179,215,1656
110926_0036_1,car,36,731,894,154,218,10432
110926_0036_2,car,36,1045,1130,142,174,2720
110926_0036_4,car,36,868,932,140,174,2176
110926_0036_5,car,36,661,685,171,189,432
110926_0036_6,car,36,554,589,174,196,770
110926_0036_7,car,36,611,634,173,192,437
110926_0036_8,car,36,538,561,178,199,483
110926_0036_9,car,36,520,548,179,203,672
110926_0036_10,car,36,632,658,171,189,468
110926_0036_0,car,37,732,903,159,219,10260
110926_0036_1,car,37,470,521,180,219,1989
110926_0036_2,car,37,1052,1135,139,175,2988
110926_0036_4,car,37,660,685,173,192,475
110926_0036_5,car,37,610,648,172,193,798
110926_0036_6,car,37,869,935,141,175,2244
110926_0036_7,car,37,554,586,174,199,800
110926_0036_8,car,37,532,559,180,202,594
110926_0036_9,car,37,629,655,172,192,520
110926_0036_10,car,37,515,536,180,211,651
110926_0036_0,car,38,734,907,162,224,10726
110926_0036_2,car,38,466,515,182,221,1911
110926_0036_3,car,38,549,582,175,204,957
110926_0036_4,car,38,869,935,143,176,2178
110926_0036_5,car,38,656,684,177,197,560
110926_0036_6,car,38,606,629,176,198,506
110926_0036_7,car,38,630,653,175,193,414
110926_0036_8,car,38,513,536,183,213,690
110926_0036_9,car,38,610,650,175,195,800
110926_0036_10,car,38,519,548,182,208,754
110926_0036_11,umbrella,38,963,1030,127,147,1340
110926_0036_12,car,38,981,1052,149,178,2059
110926_0036_0,car,39,737,915,163,228,11570
110926_0036_1,car,39,461,509,183,223,1920
110926_0036_2,car,39,1039,1117,144,179,2730
110926_0036_3,car,39,544,578,177,206,986
110926_0036_5,car,39,603,630,177,200,621
110926_0036_6,car,39,868,937,143,177,2346
110926_0036_7,car,39,756,835,150,189,3081
110926_0036_8,car,39,968,1051,145,178,2739
110926_0036_9,car,39,508,530,185,215,660
110926_0036_10,car,39,652,684,176,198,704
110926_0036_11,car,39,521,547,183,210,702
110926_0036_0,car,40,741,922,164,231,12127
110926_0036_1,car,40,1054,1157,144,181,3811
110926_0036_2,car,40,455,508,183,225,2226
110926_0036_3,car,40,757,837,153,190,2960
110926_0036_4,car,40,537,576,177,207,1170
110926_0036_5,car,40,872,939,145,176,2077
110926_0036_6,car,40,601,628,177,200,621
110926_0036_7,car,40,989,1059,147,180,2310
110926_0036_9,car,40,506,535,183,214,899
110926_0036_10,umbrella,40,970,1037,130,149,1273
110926_0036_11,car,40,518,545,183,210,729
110926_0036_0,car,41,750,935,163,232,12765
110926_0036_1,car,41,448,504,185,227,2352
110926_0036_2,car,41,1055,1168,143,180,4181
110926_0036_3,car,41,530,574,175,209,1496
110926_0036_4,car,41,758,840,151,191,3280
110926_0036_5,car,41,874,942,142,177,2380
110926_0036_6,car,41,502,535,181,215,1122
110926_0036_8,car,41,997,1065,147,179,2176
110926_0036_9,umbrella,41,976,1035,129,146,1003
110926_0036_10,car,41,600,628,177,198,588
110926_0036_11,car,41,644,682,174,198,912
110926_0036_0,car,42,751,944,161,233,13896
110926_0036_1,car,42,441,500,182,226,2596
110926_0036_2,car,42,1068,1176,143,180,3996
110926_0036_3,car,42,527,571,174,208,1496
110926_0036_4,car,42,764,842,151,189,2964
110926_0036_5,car,42,1004,1075,146,180,2414
110926_0036_6,car,42,882,948,144,176,2112
110926_0036_7,car,42,501,532,179,212,1023
110926_0036_8,car,42,611,645,175,196,714
110926_0036_9,car,42,596,624,176,199,644
110926_0036_11,umbrella,42,976,1041,128,148,1300
110926_0036_12,car,42,642,683,173,197,984
110926_0036_0,car,43,752,952,161,238,15400
110926_0036_1,car,43,1071,1186,144,182,4370
110926_0036_2,car,43,436,494,182,228,2668
110926_0036_3,car,43,525,568,174,210,1548
110926_0036_4,car,43,763,842,153,190,2923
110926_0036_5,car,43,493,525,181,216,1120
110926_0036_7,car,43,1009,1075,147,180,2178
110926_0036_8,car,43,596,624,175,199,672
110926_0036_9,car,43,644,681,174,197,851
110926_0036_10,car,43,885,954,142,174,2208
110926_0036_11,umbrella,43,977,1043,128,149,1386
110926_0036_13,car,43,609,642,176,195,627
110926_0036_0,car,44,746,971,163,244,18225
110926_0036_1,car,44,429,490,183,230,2867
110926_0036_2,car,44,1079,1198,145,185,4760
110926_0036_3,car,44,516,566,175,212,1850
110926_0036_4,car,44,489,525,180,216,1296
110926_0036_5,car,44,764,852,153,191,3344
110926_0036_6,car,44,1010,1082,147,183,2592
110926_0036_7,car,44,595,625,175,200,750
110926_0036_9,umbrella,44,979,1047,129,150,1428
110926_0036_10,car,44,646,681,175,199,840
110926_0036_0,car,45,758,984,163,246,18758
110926_0036_1,car,45,423,484,183,230,2867
110926_0036_2,car,45,514,562,173,214,1968
110926_0036_3,car,45,1084,1207,145,184,4797
110926_0036_4,car,45,484,518,181,217,1224
110926_0036_5,car,45,766,852,154,193,3354
110926_0036_6,car,45,594,623,176,200,696
110926_0036_7,car,45,1021,1093,149,184,2520
110926_0036_9,umbrella,45,979,1054,129,151,1650
110926_0036_10,car,45,640,681,176,201,1025
110926_0036_11,car,45,615,640,177,195,450
110926_0036_13,car,45,903,982,146,175,2291
110926_0036_14,car,45,979,1053,129,157,2072
110926_0036_0,car,46,761,999,163,250,20706
110926_0036_1,car,46,418,481,181,231,3150
110926_0036_2,car,46,1097,1219,146,186,4880
110926_0036_3,car,46,508,559,173,217,2244
110926_0036_4,car,46,766,862,154,194,3840
110926_0036_5,car,46,1029,1099,148,185,2590
110926_0036_6,car,46,473,513,180,218,1520
110926_0036_7,car,46,592,622,175,200,750
110926_0036_8,car,46,645,680,175,199,840
110926_0036_9,car,46,982,1056,129,161,2368
110926_0036_10,car,46,906,997,146,176,2730
110926_0036_11,car,46,616,644,176,196,560
110926_0036_0,car,47,763,1016,162,253,23023
110926_0036_1,car,47,410,475,183,232,3185
110926_0036_2,car,47,504,557,175,220,2385
110926_0036_3,car,47,1105,1232,145,186,5207
110926_0036_4,car,47,770,873,154,194,4120
110926_0036_5,car,47,471,508,181,220,1443
110926_0036_6,car,47,1037,1109,148,184,2592
110926_0036_7,car,47,591,619,176,200,672
110926_0036_8,car,47,645,680,176,201,875
110926_0036_9,car,47,615,643,176,197,588
110926_0036_10,car,47,985,1058,129,155,1898
110926_0036_11,car,47,918,967,144,166,1078
110926_0036_12,umbrella,47,987,1056,128,151,1587
110926_0036_0,car,48,771,1031,161,254,24180
110926_0036_1,car,48,403,474,184,235,3621
110926_0036_2,car,48,1113,1242,145,186,5289
110926_0036_3,car,48,496,557,176,221,2745
110926_0036_4,car,48,1041,1118,148,186,2926
110926_0036_5,car,48,776,882,154,194,4240
110926_0036_6,car,48,590,633,175,201,1118
110926_0036_7,car,48,470,505,181,221,1400
110926_0036_8,car,48,642,680,176,202,988
110926_0036_9,car,48,606,640,176,198,748
110926_0036_10,car,48,930,974,144,164,880
110926_0036_0,car,49,773,1057,160,260,28400
110926_0036_1,car,49,397,468,184,238,3834
110926_0036_2,car,49,1126,1242,144,185,4756
110926_0036_3,car,49,1047,1126,146,185,3081
110926_0036_4,car,49,778,887,153,197,4796
110926_0036_5,car,49,498,552,177,223,2484
110926_0036_6,car,49,589,619,177,202,750
110926_0036_7,car,49,470,507,182,225,1591
110926_0036_8,car,49,456,493,184,226,1554
110926_0036_9,car,49,617,644,177,198,567
110926_0036_10,car,49,940,977,143,163,740
110926_0036_11,umbrella,49,996,1064,126,150,1632
110926_0036_12,car,49,546,566,176,188,240
110926_0036_0,car,50,795,1083,163,261,28224
110926_0036_1,car,50,392,461,184,241,3933
110926_0036_2,car,50,1140,1242,143,185,4284
110926_0036_3,car,50,783,900,152,197,5265
110926_0036_4,car,50,1053,1145,146,183,3404
110926_0036_5,car,50,486,548,178,229,3162
110926_0036_6,car,50,589,619,177,203,780
110926_0036_7,car,50,543,566,174,188,322
110926_0036_8,car,50,451,491,181,228,1880
110926_0036_9,car,50,618,641,178,198,460
110926_0036_10,umbrella,50,1004,1076,124,148,1728
110926_0036_11,car,50,654,683,178,203,725
110926_0036_0,car,51,805,1113,162,264,31416
110926_0036_1,car,51,385,459,185,243,4292
110926_0036_2,car,51,785,907,151,197,5612
110926_0036_3,car,51,480,547,177,233,3752
110926_0036_4,car,51,1065,1158,145,183,3534
110926_0036_5,car,51,1155,1242,142,185,3741
110926_0036_6,car,51,591,626,176,202,910
110926_0036_7,car,51,652,685,177,204,891
110926_0036_8,car,51,543,569,174,188,364
110926_0036_9,car,51,446,501,180,234,2970
110926_0036_10,umbrella,51,1009,1081,123,149,1872
110926_0036_11,car,51,383,546,183,238,8965
110926_0036_12,car,51,615,644,177,200,667
110926_0036_0,car,52,817,1147,159,273,37620
110926_0036_1,car,52,379,460,186,244,4698
110926_0036_2,car,52,466,548,176,236,4920
110926_0036_3,car,52,791,918,149,198,6223
110926_0036_4,car,52,1084,1169,144,182,3230
110926_0036_5,car,52,1170,1242,142,185,3096
110926_0036_6,car,52,545,573,174,187,364
110926_0036_7,car,52,593,624,175,202,837
110926_0036_8,car,52,438,485,183,236,2491
110926_0036_9,car,52,382,552,181,238,9690
110926_0036_10,car,52,640,688,174,204,1440
110926_0036_11,car,52,617,644,175,199,648
110926_0036_0,car,53,832,1189,158,279,43197
110926_0036_1,car,53,372,460,185,244,5192
110926_0036_2,car,53,463,547,175,238,5292
110926_0036_3,car,53,796,930,147,196,6566
110926_0036_4,car,53,647,693,170,200,1380
110926_0036_5,car,53,548,578,170,185,450
110926_0036_6,car,53,1097,1190,142,180,3534
110926_0036_7,car,53,594,629,174,201,945
110926_0036_8,car,53,375,551,182,240,10208
110926_0036_9,car,53,617,644,174,196,594
110926_0036_10,car,53,436,481,181,232,2295
110926_0036_11,car,53,1182,1242,143,183,2400
110926_0036_0,car,54,851,1232,154,285,49911
110926_0036_1,car,54,365,455,180,243,5670
110926_0036_2,car,54,802,936,146,193,6298
110926_0036_3,car,54,457,545,174,238,5632
110926_0036_4,car,54,647,695,169,198,1392
110926_0036_5,car,54,1113,1240,140,189,6223
110926_0036_6,car,54,553,581,167,184,476
110926_0036_7,car,54,599,663,171,199,1792
110926_0036_8,car,54,593,631,171,198,1026
110926_0036_9,umbrella,54,1033,1106,118,138,1460
110926_0036_10,car,54,929,996,140,180,2680
110926_0036_0,car,55,860,1241,152,294,54102
110926_0036_1,car,55,438,542,172,243,7384
110926_0036_2,car,55,359,447,179,244,5720
110926_0036_3,car,55,813,948,143,193,6750
110926_0036_4,car,55,659,699,168,198,1200
110926_0036_5,car,55,595,628,169,197,924
110926_0036_6,car,55,621,657,170,195,900
110926_0036_7,car,55,939,1018,138,179,3239
110926_0036_8,car,55,551,587,166,182,576
110926_0036_0,car,56,888,1240,149,304,54560
110926_0036_1,car,56,818,956,142,192,6900
110926_0036_2,car,56,351,441,179,248,6210
110926_0036_3,car,56,434,542,173,244,7668
110926_0036_4,car,56,659,702,166,198,1376
110926_0036_5,car,56,948,1037,139,180,3649
110926_0036_6,car,56,563,595,164,183,608
110926_0036_7,car,56,598,631,170,195,825
110926_0036_8,car,56,619,652,169,194,825
110926_0036_0,car,57,913,1239,146,318,56072
110926_0036_1,car,57,825,967,143,194,7242
110926_0036_2,car,57,342,434,178,250,6624
110926_0036_3,car,57,413,535,171,261,10980
110926_0036_4,car,57,665,707,168,199,1302
110926_0036_5,car,57,566,598,166,183,544
110926_0036_6,car,57,600,634,170,196,884
110926_0036_7,car,57,958,1051,136,181,4185
110926_0036_8,car,57,644,674,168,197,870
110926_0036_9,car,57,625,663,170,195,950
110926_0036_10,car,57,534,554,173,188,300
110926_0036_11,car,57,521,545,174,200,624
110926_0036_0,car,58,939,1240,152,335,55083
110926_0036_1,car,58,826,979,144,197,8109
110926_0036_2,car,58,332,425,181,257,7068
110926_0036_3,car,58,388,529,174,267,13113
110926_0036_4,car,58,665,711,169,200,1426
110926_0036_5,car,58,602,646,171,199,1232
110926_0036_6,car,58,567,605,166,185,722
110926_0036_7,car,58,967,1062,136,183,4465
110926_0036_8,car,58,524,546,176,197,462
110926_0036_9,car,58,624,656,172,197,800
110926_0036_10,truck,58,968,1068,138,183,4500
110926_0036_11,car,58,501,543,175,204,1218
110926_0036_12,car,58,645,674,171,198,783
110926_0036_0,car,59,972,1242,157,355,53460
110926_0036_1,car,59,834,992,145,201,8848
110926_0036_2,car,59,323,406,186,261,6225
110926_0036_3,car,59,365,524,178,285,17013
110926_0036_4,car,59,979,1073,140,185,4230
110926_0036_5,car,59,573,606,168,185,561
110926_0036_6,car,59,663,712,172,206,1666
110926_0036_7,car,59,1066,1119,122,172,2650
110926_0036_8,car,59,1070,1120,119,147,1400
110926_0036_9,car,59,630,656,176,200,624
110926_0036_10,car,59,603,637,174,204,1020
110926_0036_11,car,59,519,545,178,202,624
110926_0036_0,car,60,312,512,179,310,26200
110926_0036_1,car,60,1006,1240,164,366,47268
110926_0036_2,car,60,847,1004,145,200,8635
110926_0036_3,car,60,990,1082,137,185,4416
110926_0036_4,car,60,580,608,168,185,476
110926_0036_5,car,60,607,639,176,202,832
110926_0036_6,car,60,669,716,173,205,1504
110926_0036_7,car,60,1075,1148,115,179,4672
110926_0036_8,car,60,504,542,177,208,1178
110926_0036_9,car,60,633,660,176,201,675
110926_0036_10,car,60,1194,1241,135,175,1880
110926_0036_0,car,61,255,499,180,335,37820
110926_0036_1,car,61,862,1017,143,201,8990
110926_0036_2,car,61,999,1090,139,186,4277
110926_0036_3,car,61,1054,1241,200,360,29920
110926_0036_4,car,61,581,618,169,185,592
110926_0036_5,car,61,1087,1178,116,181,5915
110926_0036_6,car,61,471,504,184,219,1155
110926_0036_7,car,61,608,640,177,203,832
110926_0036_8,car,61,665,721,171,209,2128
110926_0036_9,car,61,506,542,179,211,1152
110926_0036_10,car,61,632,660,177,201,672
110926_0036_11,car,61,531,548,181,201,340
110926_0036_0,car,62,174,485,181,365,57224
110926_0036_1,car,62,1113,1240,237,369,16764
110926_0036_2,car,62,882,1028,145,203,8468
110926_0036_3,car,62,467,505,186,225,1482
110926_0036_4,car,62,1011,1103,141,186,4140
110926_0036_5,car,62,692,725,176,209,1089
110926_0036_6,car,62,591,624,170,183,429
