ID,objectType,imageIndex,u0,u1,v0,v1,area
110926_0070_0,car,120,619,642,167,189,506
110926_0070_0,car,121,621,643,168,190,484
110926_0070_0,car,122,621,644,168,192,552
110926_0070_0,car,123,623,645,170,192,484
110926_0070_0,car,124,625,647,170,192,484
110926_0070_0,car,125,626,649,169,192,529
110926_0070_0,car,126,627,651,169,191,528
110926_0070_0,car,127,631,653,167,190,506
110926_0070_0,car,128,633,656,167,189,506
110926_0070_0,car,129,636,658,170,190,440
110926_0070_0,car,132,642,663,166,188,462
110926_0070_0,car,133,643,664,165,188,483
110926_0070_0,car,134,644,665,167,188,441
110926_0070_0,car,135,645,665,168,188,400
110926_0070_0,car,136,645,666,167,188,441
110926_0070_0,car,137,645,667,167,188,462
110926_0070_0,car,138,646,668,168,187,418
110926_0070_0,car,139,647,668,168,186,378
110926_0070_0,car,140,648,669,168,187,399
110926_0070_0,car,141,649,669,169,186,340
110926_0070_0,car,142,649,671,169,187,396
110926_0070_0,car,143,651,672,167,187,420
110926_0070_0,car,144,652,673,167,188,441
110926_0070_0,car,145,653,674,168,187,399
110926_0070_0,car,146,655,677,167,185,396
110926_0070_0,car,147,657,678,165,184,399
110926_0070_0,car,148,658,680,165,186,462
110926_0070_0,car,149,660,683,163,185,506
110926_0070_0,car,150,662,682,162,185,460
110926_0070_0,car,151,666,686,162,182,400
110926_0070_0,car,152,667,688,163,182,399
110926_0070_0,car,153,668,691,161,184,529
110926_0070_0,car,154,670,693,160,184,552
110926_0070_0,car,155,672,694,161,185,528
110926_0070_0,car,156,672,694,161,184,506
110926_0070_1,car,157,673,696,163,184,483
110926_0070_0,car,158,674,698,164,184,480
110926_0070_0,car,159,676,699,166,185,437
110926_0070_0,car,160,679,700,165,184,399
110926_0070_1,bench,160,1200,1241,283,373,3690
110926_0070_0,car,161,679,700,163,184,441
110926_0070_0,car,162,680,703,161,182,483
110926_0070_0,car,163,680,702,161,182,462
110926_0070_0,car,164,681,702,161,182,441
110926_0070_0,car,165,682,701,160,182,418
110926_0070_0,car,166,681,701,161,182,420
110926_0070_1,person,166,560,568,173,193,160
110926_0070_0,car,167,682,701,162,182,380
110926_0070_0,car,168,681,700,160,182,418
110926_0070_0,car,169,679,700,158,181,483
110926_0070_0,car,170,676,700,159,181,528
110926_0070_0,car,171,673,699,161,182,546
110926_0070_0,car,172,672,696,164,183,456
110926_0070_0,car,173,674,695,167,183,336
110926_0070_0,car,174,672,693,165,183,378
110926_0070_0,car,175,673,691,165,182,306
110926_0070_0,car,176,672,691,164,183,361
110926_0070_1,person,176,300,317,206,256,850
110926_0070_0,car,177,672,692,166,185,380
110926_0070_0,car,178,671,692,167,185,378
110926_0070_0,person,179,143,166,227,300,1679
110926_0070_1,car,179,672,691,168,187,361
110926_0070_0,car,180,671,692,166,186,420
110926_0070_0,car,181,671,693,166,186,440
110926_0070_0,car,182,671,693,166,186,440
110926_0070_0,car,183,671,692,166,186,420
110926_0070_1,car,184,671,692,168,186,378
110926_0070_0,person,185,484,503,139,187,912
110926_0070_1,car,185,670,691,169,186,357
110926_0070_1,car,186,671,691,169,186,340
110926_0070_2,person,186,473,495,138,187,1078
110926_0070_0,car,187,671,690,167,182,285
110926_0070_0,person,188,738,758,207,267,1200
110926_0070_0,person,189,753,773,214,279,1300
110926_0070_1,car,189,672,690,167,182,270
110926_0070_2,person,189,438,459,128,188,1260
110926_0070_0,person,190,773,798,219,299,2000
110926_0070_1,car,190,671,688,166,182,272
110926_0070_2,person,190,425,446,128,181,1113
110926_0070_0,person,191,799,826,228,323,2565
110926_0070_1,car,192,669,687,168,186,324
110926_0070_0,car,193,668,687,167,184,323
110926_0070_0,car,194,666,685,168,185,323
110926_0070_0,car,195,666,684,170,185,270
110926_0070_0,car,196,664,685,167,187,420
110926_0070_0,car,197,668,684,168,188,320
110926_0070_0,car,199,669,686,168,188,340
110926_0070_0,person,200,791,806,153,196,645
110926_0070_1,car,200,669,686,169,189,340
110926_0070_0,car,201,671,688,167,190,391
110926_0070_0,car,202,670,688,169,191,396
110926_0070_0,car,203,670,690,167,189,440
110926_0070_1,person,203,827,847,146,205,1180
110926_0070_0,car,204,670,691,168,187,399
110926_0070_1,car,204,624,640,171,186,240
110926_0070_0,car,205,670,692,171,190,418
110926_0070_1,car,205,620,639,174,188,266
110926_0070_0,car,206,615,637,172,190,396
110926_0070_1,car,206,669,693,170,190,480
110926_0070_0,car,207,610,632,174,189,330
110926_0070_1,car,207,672,692,169,185,320
110926_0070_0,car,208,607,629,175,190,330
110926_0070_1,car,208,673,690,168,186,306
110926_0070_0,car,209,602,624,173,189,352
110926_0070_1,car,209,672,693,167,184,357
110926_0070_0,car,210,672,693,167,183,336
110926_0070_1,car,210,597,619,172,189,374
110926_0070_0,car,211,590,615,172,191,475
110926_0070_1,car,211,673,691,164,183,342
110926_0070_0,car,212,583,611,171,191,560
110926_0070_1,car,212,674,691,164,182,306
110926_0070_0,car,213,578,604,174,191,442
110926_0070_1,car,213,674,692,166,183,306
110926_0070_0,car,214,570,600,172,194,660
110926_0070_1,car,214,674,691,166,184,306
110926_0070_0,car,215,562,593,174,196,682
110926_0070_1,car,215,675,691,166,183,272
110926_0070_0,car,216,552,587,173,198,875
110926_0070_1,car,216,672,687,168,182,210
110926_0070_0,car,217,542,580,173,202,1102
110926_0070_1,car,217,672,688,165,181,256
110926_0070_0,car,218,531,575,174,205,1364
110926_0070_1,car,218,672,690,165,182,306
110926_0070_0,car,219,520,568,176,207,1488
110926_0070_1,car,219,673,688,164,183,285
110926_0070_0,car,220,508,557,178,211,1617
110926_0070_2,car,220,673,688,164,183,285
110926_0070_0,car,221,492,548,178,218,2240
110926_0070_0,car,222,469,536,174,224,3350
110926_0070_1,bus,222,472,537,169,222,3445
110926_0070_2,truck,222,472,538,164,222,3828
110926_0070_0,car,223,444,523,180,232,4108
110926_0070_0,car,224,412,505,183,244,5673
110926_0070_0,car,225,361,486,184,263,9875
110926_0070_0,car,226,280,454,189,291,17748
110926_0070_1,person,226,468,484,179,204,400
110926_0070_2,person,226,284,444,191,285,15040
110926_0070_0,car,227,124,405,194,344,42150
110926_0070_1,person,227,459,475,177,206,464
110926_0070_2,car,227,680,698,168,184,288
110926_0070_0,car,228,2,310,206,372,51128
110926_0070_1,person,228,451,465,177,207,420
110926_0070_0,person,229,439,452,178,210,416
110926_0070_1,person,229,0,81,253,372,9639
110926_0070_2,person,229,419,431,181,211,360
110926_0070_0,person,230,426,440,178,212,476
110926_0070_0,person,231,0,43,144,263,5117
110926_0070_1,car,232,688,707,165,186,399
110926_0070_0,person,233,345,363,187,221,612
110926_0070_0,person,234,352,371,181,226,855
110926_0070_1,person,234,320,339,184,228,836
110926_0070_0,person,235,287,311,180,234,1296
110926_0070_1,car,235,0,59,206,243,2183
110926_0070_2,person,235,321,345,181,231,1200
110926_0070_0,person,236,245,275,186,239,1590
110926_0070_1,person,236,282,312,181,238,1710
110926_0070_0,person,237,200,230,184,244,1800
110926_0070_1,person,237,239,272,179,244,2145
110926_0070_0,person,238,141,175,185,254,2346
110926_0070_1,person,238,177,218,181,251,2870
110926_0070_2,car,238,693,714,166,183,357
110926_0070_3,bicycle,238,175,220,187,254,3015
110926_0070_0,person,239,109,158,183,258,3675
110926_0070_1,person,239,64,107,191,253,2666
110926_0070_2,bicycle,239,65,168,205,269,6592
110926_0070_3,person,239,78,147,186,247,4209
110926_0070_0,bicycle,240,1,85,224,289,5460
110926_0070_1,person,240,8,69,187,258,4331
110926_0070_2,person,240,3,46,188,240,2236
110926_0070_0,person,242,354,368,182,228,644
110926_0070_0,person,243,720,733,197,228,403
110926_0070_0,car,244,692,710,166,182,288
110926_0070_0,person,246,196,214,200,251,918
110926_0070_0,car,247,693,709,171,189,288
110926_0070_0,car,248,691,707,173,188,240
110926_0070_1,car,249,690,707,173,188,255
110926_0070_1,car,250,689,707,172,189,306
110926_0070_0,car,251,688,707,170,186,304
110926_0070_0,car,252,688,706,171,187,288
110926_0070_0,car,253,687,705,172,190,324
110926_0070_0,car,254,688,705,171,187,272
110926_0070_0,car,255,687,706,171,189,342
110926_0070_0,car,256,688,706,171,193,396
110926_0070_0,car,258,691,708,172,189,289
110926_0070_0,car,261,689,709,170,187,340
110926_0070_0,person,262,341,352,190,221,341
110926_0070_0,car,263,690,709,170,187,323
110926_0070_0,person,265,250,263,196,237,533
110926_0070_1,car,265,690,705,170,182,180
110926_0070_1,person,266,207,221,203,244,574
110926_0070_0,person,267,152,168,202,252,800
110926_0070_1,car,267,689,706,171,183,204
110926_0070_1,car,272,688,706,167,184,306
110926_0070_0,person,279,196,211,178,220,630
110926_0070_0,car,281,207,241,213,229,544
110926_0070_0,car,282,684,699,167,182,225
110926_0070_0,person,283,301,315,190,227,518
110926_0070_1,car,283,683,698,165,182,255
110926_0070_2,person,283,255,263,191,211,160
110926_0070_0,person,284,264,281,194,234,680
110926_0070_1,car,284,681,696,166,181,225
110926_0070_2,person,284,226,238,193,219,312
110926_0070_0,person,285,228,242,198,241,602
110926_0070_1,car,285,679,694,165,181,240
110926_0070_0,person,286,176,194,199,251,936
110926_0070_1,person,286,153,169,195,226,496
110926_0070_2,car,286,679,698,165,182,323
110926_0070_3,person,286,161,192,197,248,1581
110926_0070_0,car,287,676,695,167,182,285
110926_0070_0,person,288,35,57,205,272,1474
110926_0070_1,person,288,63,79,199,236,592
110926_0070_2,car,288,675,693,167,180,234
110926_0070_1,car,289,673,690,167,181,238
110926_0070_0,car,290,672,687,165,179,210
110926_0070_0,car,291,671,686,166,181,225
110926_0070_0,car,292,669,684,164,180,240
110926_0070_0,car,293,669,681,165,179,168
110926_0070_0,car,294,668,680,164,179,180
110926_0070_0,car,295,665,678,164,179,195
110926_0070_0,car,296,663,678,165,179,210
110926_0070_0,car,299,657,673,165,178,208
110926_0070_0,car,300,655,670,164,177,195
110926_0070_0,car,301,656,672,165,178,208
110926_0070_0,car,302,654,670,165,178,208
110926_0070_0,car,303,653,667,164,178,196
110926_0070_0,car,304,651,666,165,178,195
110926_0070_0,car,312,639,654,165,179,210
110926_0070_0,car,313,636,653,165,179,238
110926_0070_0,car,314,636,652,162,177,240
110926_0070_0,car,315,635,651,165,179,224
110926_0070_0,car,318,625,643,165,179,252
110926_0070_0,car,320,624,637,164,178,182
110926_0070_0,car,321,622,639,165,179,238
110926_0070_0,car,322,620,633,165,180,195
110926_0070_0,car,323,619,633,165,179,196
110926_0070_0,car,326,610,628,166,181,270
110926_0070_0,car,328,611,627,167,182,240
110926_0070_0,person,330,241,268,202,274,1944
110926_0070_1,person,331,175,202,211,293,2214
110926_0070_1,car,332,607,623,167,182,240
110926_0070_0,car,333,607,622,167,182,225
110926_0070_0,car,334,606,620,168,182,196
110926_0070_0,car,335,603,618,166,181,225
110926_0070_0,car,336,602,615,167,180,169
110926_0070_1,car,336,626,654,179,197,504
110926_0070_0,car,337,630,657,180,197,459
110926_0070_1,car,337,600,616,167,180,208
110926_0070_0,car,338,634,657,182,203,483
110926_0070_0,person,341,471,482,175,201,286
110926_0070_1,car,341,557,577,167,184,340
110926_0070_2,car,341,595,610,165,181,240
110926_0070_0,car,342,558,577,167,183,304
110926_0070_1,car,342,595,611,166,181,240
110926_0070_0,car,343,596,613,167,182,255
110926_0070_1,car,343,559,578,167,183,304
110926_0070_0,car,344,597,613,168,184,256
110926_0070_1,person,344,405,418,194,227,429
110926_0070_0,car,345,598,616,168,184,288
110926_0070_0,car,346,600,614,170,184,196
110926_0070_2,car,346,560,578,168,185,306
110926_0070_0,car,347,596,614,169,183,252
110926_0070_1,person,347,429,442,180,210,390
110926_0070_0,person,348,417,432,178,213,525
110926_0070_1,car,348,601,615,169,182,182
110926_0070_0,car,349,602,615,168,182,182
110926_0070_1,person,350,389,410,176,221,945
110926_0070_2,car,350,604,617,169,182,169
110926_0070_0,person,351,371,394,178,223,1035
110926_0070_2,car,351,606,618,169,183,168
110926_0070_0,person,352,350,378,181,229,1344
110926_0070_1,car,352,606,620,169,183,196
110926_0070_0,person,353,330,356,179,233,1404
110926_0070_2,car,353,606,620,170,184,196
110926_0070_0,person,354,299,332,181,237,1848
110926_0070_2,car,354,607,620,169,183,182
110926_0070_0,person,355,267,298,180,244,1984
110926_0070_0,person,356,220,258,179,257,2964
110926_0070_0,person,357,164,204,180,267,3480
110926_0070_0,person,358,80,136,179,277,5488
110926_0070_0,person,359,0,45,189,293,4680
110926_0070_0,car,365,554,568,173,189,224
110926_0070_0,car,366,552,567,169,188,285
110926_0070_0,person,368,240,257,197,231,578
110926_0070_1,person,369,171,188,200,244,748
110926_0070_2,person,369,821,835,203,247,616
110926_0070_3,person,369,69,88,205,249,836
110926_0070_0,car,376,539,560,169,187,378
110926_0070_0,car,378,540,556,176,191,240
110926_0070_0,car,380,537,556,176,191,285
110926_0070_1,car,380,594,614,177,191,280
110926_0070_0,car,381,535,555,174,188,280
110926_0070_0,car,382,532,554,173,188,330
110926_0070_0,person,386,726,737,186,215,319
110926_0070_0,car,387,527,546,173,191,342
110926_0070_0,person,388,237,253,197,235,608
110926_0070_1,car,388,526,547,175,192,357
110926_0070_0,car,389,525,549,174,192,432
110926_0070_0,car,390,522,544,173,193,440
110926_0070_0,car,391,520,540,174,193,380
110926_0070_0,car,392,515,539,174,194,480
110926_0070_0,car,393,513,539,173,195,572
110926_0070_0,car,394,512,537,173,196,575
110926_0070_0,car,395,509,532,175,197,506
110926_0070_0,car,396,504,529,172,198,650
110926_0070_0,car,397,501,528,172,199,729
110926_0070_0,car,398,495,523,172,199,756
110926_0070_1,truck,398,495,523,172,199,756
110926_0070_0,car,399,491,521,171,199,840
110926_0070_1,truck,399,492,521,169,199,870
110926_0070_0,truck,400,485,516,170,200,930
110926_0070_1,car,400,485,516,172,199,837
110926_0070_0,car,401,477,513,173,202,1044
110926_0070_0,car,402,471,509,169,201,1216
110926_0070_2,car,402,599,614,171,183,180
110926_0070_3,car,402,669,718,214,242,1372
110926_0070_0,person,403,239,278,182,230,1872
110926_0070_1,car,403,465,502,164,200,1332
110926_0070_2,car,403,597,613,169,182,208
110926_0070_0,car,404,458,499,165,202,1517
110926_0070_1,car,404,597,613,169,183,224
110926_0070_2,truck,404,459,499,166,202,1440
110926_0070_0,car,405,449,494,170,206,1620
110926_0070_1,person,405,820,838,198,245,846
110926_0070_0,car,406,439,489,170,208,1900
110926_0070_1,person,406,236,255,198,234,684
110926_0070_0,car,407,431,481,170,212,2100
110926_0070_0,car,408,418,477,168,216,2832
110926_0070_2,car,408,596,613,175,190,255
110926_0070_1,car,409,405,465,167,216,2940
110926_0070_0,car,410,390,460,168,220,3640
110926_0070_1,truck,410,391,458,168,219,3417
110926_0070_0,car,411,374,448,168,222,3996
110926_0070_0,car,412,353,437,167,226,4956
110926_0070_0,car,413,331,424,166,230,5952
110926_0070_0,car,414,298,408,166,237,7810
110926_0070_0,car,415,263,390,163,245,10414
110926_0070_0,truck,416,217,368,163,254,13741
110926_0070_1,car,416,217,368,162,254,13892
110926_0070_0,car,417,158,341,161,268,19581
110926_0070_0,car,418,77,310,157,283,29358
110926_0070_0,car,419,0,267,152,302,40050
